student_id,year,band,instrument,lyrical_etude_musicality_tempo_style,lyrical_etude_tone_quality,lyrical_etude_note_accuracy,lyrical_etude_rhythmic_accuracy,lyrical_etude_artistry,technical_etude_musicality_tempo_style,technical_etude_tone_quality,technical_etude_note_accuracy,technical_etude_rhythmic_accuracy,technical_etude_articulation,technical_etude_artistry,sight_reading_musicality_tempo_style,sight_reading_tone_quality,sight_reading_note_accuracy,sight_reading_rhythmic_accuracy,sight_reading_artistry,scales_chromatic,scales_g,scales_gb,scales_c,scales_f,scales_bb,scales_eb,scales_ab,scales_a,scales_b,scales_d,scales_e,scales_db,scales_tone_quality,scales_musicality_tempo_style,scales_articulation_style,scales_note_accuracy
79252,2017,symphonicband,Flute,0.55,0.55,0.8,0.7,-1,0.7,0.65,0.9,0.7,-1,-1,0.3,0.6,0.4,0.3,-1,0.8,0.53,0.53,0.87,0.6,0.53,0.6,0.53,0.47,0.53,0.6,0.6,0.53,-1,-1,-1
79253,2017,symphonicband,Trumpet,0.5,0.5,0.4,0.5,-1,0.5,0.45,0.5,0.5,-1,-1,0.1,0.3,0.3,0.1,-1,0.8,0.47,0.27,0.33,0.6,0.6,0.33,0.4,0.13,0.13,0.2,0.2,0.33,-1,-1,-1
79254,2017,symphonicband,Bb Contrabass Clarinet,0.2,0.2,0.4,0.4,-1,0.2,0.2,0.4,0.4,-1,-1,0.2,0.2,0.2,0.2,-1,0.33,0.0,0.07,0.07,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.13,-1,-1,-1
79255,2017,symphonicband,Alto Saxophone,0.8,0.75,0.9,0.8,-1,0.75,0.8,0.7,0.8,-1,-1,0.4,0.6,0.4,0.4,-1,0.93,0.67,0.67,0.33,0.6,0.33,0.67,0.67,0.33,0.33,0.6,0.67,0.6,-1,-1,-1
79256,2017,symphonicband,Alto Saxophone,0.7,0.75,0.8,0.9,-1,0.8,0.8,0.7,0.7,-1,-1,0.4,0.7,0.5,0.4,-1,0.93,0.6,0.6,0.33,0.67,0.33,0.67,0.6,0.33,0.33,0.53,0.67,0.67,-1,-1,-1
79257,2017,symphonicband,Tuba,0.15,0.45,0.5,0.5,-1,0.1,0.35,0.4,0.5,-1,-1,0.1,0.5,0.3,0.2,-1,0.47,0.4,0.13,0.2,0.4,0.33,0.4,0.53,0.07,0.2,0.0,0.07,0.27,-1,-1,-1
79261,2017,symphonicband,French Horn,0.5,0.75,0.5,0.6,-1,0.4,0.45,0.4,0.5,-1,-1,0.4,0.6,0.5,0.2,-1,0.53,0.67,0.4,0.67,0.67,0.67,0.6,0.67,0.27,0.6,0.27,0.27,0.6,-1,-1,-1
79263,2017,symphonicband,Euphonium,0.4,0.45,0.7,0.8,-1,0.3,0.4,0.5,0.8,-1,-1,0.1,0.4,0.3,0.1,-1,0.6,0.33,0.4,0.27,0.4,0.4,0.4,0.47,0.27,0.2,0.33,0.13,0.4,-1,-1,-1
79264,2017,symphonicband,Oboe,0.5,0.6,0.5,0.5,-1,0.45,0.75,0.4,0.6,-1,-1,0.6,0.5,0.4,0.6,-1,1.0,0.33,0.33,0.67,0.53,0.6,0.6,0.33,0.27,0.6,0.47,0.47,0.6,-1,-1,-1
79277,2017,symphonicband,Bb Clarinet,0.25,0.25,0.5,0.5,-1,0.25,0.25,0.5,0.5,-1,-1,0.2,0.2,0.2,0.2,-1,0.4,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,-1,-1,-1
79280,2017,symphonicband,Bb Clarinet,0.2,0.2,0.4,0.4,-1,0.2,0.2,0.4,0.4,-1,-1,0.2,0.2,0.2,0.2,-1,0.33,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,-1,-1,-1
79284,2017,symphonicband,Bb Clarinet,0.35,0.35,0.6,0.6,-1,0.15,0.15,0.3,0.3,-1,-1,0.2,0.2,0.2,0.2,-1,0.47,0.4,0.27,0.27,0.27,0.47,0.27,0.27,0.27,0.27,0.27,0.27,0.27,-1,-1,-1
79285,2017,symphonicband,Bb Clarinet,0.15,0.15,0.3,0.3,-1,0.2,0.25,0.4,0.4,-1,-1,0.2,0.2,0.2,0.2,-1,0.33,0.2,0.2,0.2,0.13,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-1,-1,-1
79287,2017,symphonicband,Bb Clarinet,0.2,0.35,0.5,0.5,-1,0.15,0.15,0.3,0.3,-1,-1,0.2,0.2,0.2,0.2,-1,0.67,0.4,0.4,0.33,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-1,-1,-1
79290,2017,symphonicband,Oboe,0.25,0.65,0.1,0.1,-1,0.25,0.7,0.2,0.2,-1,-1,0.1,0.3,0.1,0.0,-1,0.8,0.27,0.07,0.6,0.33,0.53,0.4,0.27,0.2,0.07,0.07,0.07,0.07,-1,-1,-1
79298,2017,symphonicband,Trumpet,0.6,0.8,1.0,1.1,-1,0.5,0.7,0.4,0.5,-1,-1,0.1,0.4,0.3,0.2,-1,0.93,0.53,0.27,0.6,0.6,0.67,0.53,0.53,0.47,0.47,0.33,0.53,0.47,-1,-1,-1
79300,2017,symphonicband,Trumpet,0.5,0.45,0.4,0.5,-1,0.5,0.45,0.4,1.0,-1,-1,0.2,0.4,0.3,0.3,-1,1.0,0.6,0.6,0.33,0.67,0.6,0.33,0.6,0.33,0.33,0.33,0.0,0.33,-1,-1,-1
79303,2017,symphonicband,Trumpet,0.75,0.85,0.7,0.7,-1,0.85,0.9,0.8,0.8,-1,-1,0.6,0.7,0.7,0.7,-1,1.0,0.67,0.6,0.33,0.67,0.67,0.33,0.67,0.67,0.33,0.33,0.6,0.33,-1,-1,-1
79304,2017,symphonicband,Trumpet,0.5,0.55,0.5,0.6,-1,0.45,0.5,0.5,0.5,-1,-1,0.1,0.4,0.2,0.2,-1,0.6,0.6,0.2,0.2,0.53,0.0,0.33,0.0,0.27,0.27,0.27,0.2,0.2,-1,-1,-1
79307,2017,symphonicband,Trumpet,0.45,0.55,0.4,0.5,-1,0.5,0.45,0.4,0.6,-1,-1,0.1,0.4,0.3,0.1,-1,1.0,0.67,0.67,0.27,0.67,0.67,0.33,0.6,0.67,0.33,0.33,0.67,0.33,-1,-1,-1
79308,2017,symphonicband,Bassoon,0.7,0.85,0.8,0.7,-1,0.65,0.65,0.7,0.7,-1,-1,0.0,0.1,0.0,0.0,-1,0.93,0.67,0.27,0.47,0.53,0.47,0.33,0.27,0.07,0.2,0.4,0.13,0.47,-1,-1,-1
79310,2017,symphonicband,Trombone,0.05,0.25,0.3,0.2,-1,0.05,0.25,0.3,0.2,-1,-1,0.2,0.2,0.1,0.2,-1,0.13,0.2,0.07,0.13,0.07,0.13,0.33,0.2,0.33,0.13,0.13,0.2,0.13,-1,-1,-1
79314,2017,symphonicband,Trumpet,0.75,0.65,0.6,0.6,-1,0.65,0.7,0.6,0.7,-1,-1,0.2,0.5,0.4,0.2,-1,0.87,0.6,0.67,0.33,0.67,0.47,0.27,0.67,0.67,0.33,0.33,0.53,0.33,-1,-1,-1
79315,2017,symphonicband,Tuba,0.25,0.45,0.5,0.5,-1,0.2,0.4,0.5,0.6,-1,-1,0.3,0.6,0.5,0.4,-1,0.53,0.4,0.4,0.33,0.47,0.47,0.4,0.47,0.33,0.27,0.27,0.27,0.4,-1,-1,-1
79316,2017,symphonicband,Bb Clarinet,0.35,0.6,0.8,0.5,-1,0.2,0.2,0.4,0.4,-1,-1,0.2,0.2,0.2,0.2,-1,0.47,0.53,0.33,0.33,0.47,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,-1,-1,-1
79318,2017,symphonicband,Bb Clarinet,0.25,0.4,0.6,0.5,-1,0.15,0.5,0.3,0.3,-1,-1,0.2,0.2,0.2,0.2,-1,0.6,0.47,0.4,0.4,0.4,0.4,0.4,0.4,0.33,0.4,0.33,0.33,0.4,-1,-1,-1
79320,2017,symphonicband,Bb Clarinet,0.25,0.3,0.5,0.5,-1,0.2,0.2,0.4,0.4,-1,-1,0.3,0.3,0.3,0.3,-1,0.67,0.6,0.47,0.53,0.67,0.53,0.53,0.4,0.4,0.4,0.4,0.4,0.47,-1,-1,-1
79321,2017,symphonicband,Bb Clarinet,0.25,0.25,0.3,0.3,-1,0.25,0.25,0.5,0.5,-1,-1,0.2,0.2,0.2,0.2,-1,0.47,0.2,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,-1,-1,-1
79365,2017,symphonicband,Trombone,0.05,0.25,0.3,0.2,-1,0.05,0.25,0.3,0.2,-1,-1,0.3,0.2,0.2,0.2,-1,0.13,0.2,0.33,0.13,0.07,0.13,0.2,0.13,0.07,0.2,0.13,0.13,0.07,-1,-1,-1
79366,2017,symphonicband,Trombone,0.7,0.75,0.7,0.6,-1,0.05,0.25,0.3,0.2,-1,-1,0.5,0.3,0.2,0.1,-1,0.33,0.2,0.33,0.13,0.07,0.33,0.2,0.13,0.07,0.2,0.33,0.13,0.07,-1,-1,-1
79372,2017,symphonicband,Tuba,0.8,0.8,0.8,0.9,-1,0.75,0.8,0.7,0.9,-1,-1,0.7,0.8,0.9,0.8,-1,0.67,0.53,0.47,0.6,0.6,0.6,0.87,0.53,0.47,0.53,0.47,0.4,0.47,-1,-1,-1
79376,2017,symphonicband,Bb Clarinet,0.35,0.3,0.6,0.5,-1,0.25,0.25,0.5,0.5,-1,-1,0.3,0.3,0.3,0.3,-1,0.73,0.47,0.53,0.47,0.8,0.53,0.8,0.53,0.47,0.4,0.67,0.8,0.53,-1,-1,-1
79385,2017,symphonicband,French Horn,0.45,0.4,0.4,0.4,-1,0.4,0.4,0.4,0.5,-1,-1,0.1,0.3,0.2,0.1,-1,0.13,0.2,0.07,0.27,0.27,0.27,0.27,0.27,0.0,0.0,0.0,0.0,0.27,-1,-1,-1
79387,2017,symphonicband,Trumpet,0.5,0.75,0.7,0.7,-1,0.65,0.75,0.5,0.7,-1,-1,0.1,0.4,0.3,0.3,-1,1.0,0.67,0.67,0.33,0.67,0.67,0.33,0.6,0.47,0.27,0.27,0.6,0.33,-1,-1,-1
79392,2017,symphonicband,Bass Clarinet,0.5,0.25,0.7,0.6,-1,0.4,0.4,0.7,0.7,-1,-1,0.2,0.2,0.2,0.2,-1,0.6,0.53,0.47,0.53,0.53,0.8,0.53,0.47,0.4,0.47,0.4,0.4,0.53,-1,-1,-1
79400,2017,symphonicband,Trumpet,0.75,0.85,0.7,0.7,-1,0.75,0.85,0.7,0.7,-1,-1,0.3,0.7,0.7,0.6,-1,1.0,0.6,0.53,0.53,0.67,0.67,0.6,0.6,0.47,0.6,0.33,0.67,0.6,-1,-1,-1
79401,2017,symphonicband,Trombone,0.05,0.25,0.3,0.2,-1,0.25,0.1,0.3,0.2,-1,-1,0.2,0.2,0.3,0.2,-1,0.13,0.2,0.07,0.33,0.13,0.13,0.07,0.2,0.13,0.33,0.07,0.2,0.13,-1,-1,-1
79424,2017,symphonicband,Trumpet,0.45,0.5,0.4,0.5,-1,0.45,0.5,0.5,0.6,-1,-1,0.2,0.4,0.3,0.2,-1,1.0,0.6,0.6,0.33,0.67,0.6,0.33,0.67,0.67,0.6,0.33,0.6,0.33,-1,-1,-1
79432,2017,symphonicband,Flute,0.35,0.4,0.4,0.4,-1,0.25,0.35,0.3,0.4,-1,-1,0.2,0.5,0.1,0.1,-1,0.27,0.2,0.0,0.2,0.47,0.2,0.47,0.2,0.0,0.0,0.0,0.0,0.33,-1,-1,-1
79434,2017,symphonicband,Flute,0.45,0.5,0.6,0.6,-1,0.45,0.45,0.7,0.6,-1,-1,0.2,0.5,0.3,0.2,-1,0.4,0.47,0.4,0.47,0.4,0.4,0.47,0.4,0.27,0.33,0.4,0.4,0.4,-1,-1,-1
79437,2017,symphonicband,Flute,0.55,0.5,0.8,0.8,-1,0.6,0.6,0.8,0.7,-1,-1,0.5,0.5,0.6,0.5,-1,0.8,0.53,0.53,0.8,0.53,0.53,0.53,0.53,0.47,0.73,0.53,0.53,0.67,-1,-1,-1
79438,2017,symphonicband,Oboe,0.65,0.7,0.6,0.4,-1,0.2,0.65,0.2,0.2,-1,-1,0.2,0.5,0.2,0.2,-1,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1
79440,2017,symphonicband,Oboe,0.5,0.8,0.6,0.4,-1,0.45,0.75,0.4,0.4,-1,-1,0.2,0.5,0.5,0.2,-1,0.53,0.33,0.2,0.47,0.27,0.33,0.27,0.2,0.2,0.2,0.33,0.2,0.13,-1,-1,-1
79441,2017,symphonicband,Bassoon,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,-1,0.0,0.3,0.0,0.0,-1,0.13,0.33,0.0,0.4,0.0,0.07,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1
79451,2017,symphonicband,Bb Clarinet,0.25,0.25,0.6,0.6,-1,0.25,0.25,0.5,0.5,-1,-1,0.3,0.3,0.3,0.3,-1,0.6,0.6,0.47,0.47,0.53,0.47,0.73,0.47,0.47,0.47,0.47,0.47,0.47,-1,-1,-1
79453,2017,symphonicband,Bb Clarinet,0.25,0.25,0.5,0.5,-1,0.15,0.15,0.3,0.3,-1,-1,0.3,0.3,0.3,0.3,-1,0.67,0.47,0.4,0.4,0.73,0.53,0.67,0.4,0.4,0.4,0.4,0.4,0.4,-1,-1,-1
79455,2017,symphonicband,Trumpet,0.5,0.55,0.4,0.5,-1,0.55,0.45,0.5,0.6,-1,-1,0.1,0.3,0.2,0.2,-1,0.8,0.6,0.67,0.33,0.67,0.6,0.33,0.6,0.6,0.27,0.33,0.6,0.27,-1,-1,-1
79457,2017,symphonicband,Tuba,0.05,0.25,0.3,0.3,-1,0.05,0.15,0.1,0.1,-1,-1,0.2,0.2,0.2,0.2,-1,0.33,0.2,0.13,0.13,0.33,0.47,0.27,0.2,0.2,0.2,0.27,0.13,0.13,-1,-1,-1
79458,2017,symphonicband,Trombone,0.05,0.25,0.3,0.2,-1,0.05,0.25,0.3,0.2,-1,-1,0.2,0.2,0.1,0.2,-1,0.33,0.2,0.2,0.13,0.07,0.2,0.13,0.07,0.13,0.13,0.2,0.07,0.13,-1,-1,-1
79460,2017,symphonicband,Trumpet,0.35,0.4,0.4,0.5,-1,0.5,0.4,0.5,0.5,-1,-1,0.1,0.4,0.2,0.2,-1,0.87,0.53,0.47,0.27,0.6,0.53,0.33,0.53,0.4,0.33,0.33,0.53,0.33,-1,-1,-1
79461,2017,symphonicband,Trumpet,0.75,0.85,0.8,0.8,-1,0.85,0.85,0.7,0.8,-1,-1,0.1,0.2,0.2,0.1,-1,0.73,0.6,0.47,0.33,0.47,0.6,0.33,0.6,0.47,0.13,0.27,0.33,0.33,-1,-1,-1
79462,2017,symphonicband,French Horn,0.45,0.4,0.5,0.5,-1,0.5,0.5,0.5,0.5,-1,-1,0.2,0.3,0.2,0.1,-1,0.47,0.6,0.33,0.67,0.53,0.6,0.6,0.67,0.53,0.33,0.13,0.33,0.33,-1,-1,-1
79463,2017,symphonicband,Trumpet,0.3,0.5,0.4,0.4,-1,0.35,0.4,0.4,0.5,-1,-1,0.1,0.2,0.2,0.1,-1,0.4,0.27,0.0,0.27,0.33,0.27,0.13,0.4,0.0,0.0,0.0,0.0,0.27,-1,-1,-1
79468,2017,symphonicband,Alto Saxophone,0.75,0.8,1.0,0.8,-1,0.75,0.75,0.8,0.8,-1,-1,0.6,0.6,0.6,0.6,-1,0.73,0.67,0.53,0.27,0.67,0.33,0.67,0.67,0.6,0.33,0.53,0.6,0.6,-1,-1,-1
79482,2017,symphonicband,Alto Saxophone,0.75,0.75,0.8,0.8,-1,0.75,0.8,0.7,0.7,-1,-1,0.3,0.7,0.3,0.3,-1,0.87,0.53,0.0,0.27,0.53,0.33,0.6,0.6,0.0,0.0,0.0,0.0,0.0,-1,-1,-1
79487,2017,symphonicband,Alto Saxophone,0.75,0.7,0.5,0.7,-1,0.7,0.7,0.9,0.7,-1,-1,0.5,0.8,0.4,0.4,-1,0.8,0.6,0.0,0.27,0.6,0.27,0.6,0.6,0.27,0.27,0.53,0.0,0.53,-1,-1,-1
79488,2017,symphonicband,Tenor Saxophone,0.75,0.75,1.0,0.8,-1,0.85,0.85,0.8,0.9,-1,-1,0.6,0.7,0.7,0.7,-1,0.8,0.33,0.33,0.67,0.33,0.6,0.67,0.67,0.47,0.53,0.67,0.0,0.53,-1,-1,-1
79489,2017,symphonicband,Bari Saxophone,0.9,0.75,0.9,0.9,-1,0.55,0.7,0.5,0.6,-1,-1,0.3,0.5,0.3,0.3,-1,0.8,0.6,0.53,0.47,0.6,0.27,0.6,0.53,0.2,0.2,0.33,0.53,0.53,-1,-1,-1
79501,2017,symphonicband,Alto Saxophone,0.7,0.75,0.9,0.8,-1,0.8,0.7,0.8,0.8,-1,-1,0.7,0.7,0.9,0.9,-1,0.67,0.6,0.6,0.33,0.6,0.6,0.6,0.6,0.47,0.33,0.47,0.47,0.67,-1,-1,-1
79515,2017,symphonicband,Trumpet,0.4,0.4,0.3,0.4,-1,0.45,0.4,0.4,0.5,-1,-1,0.1,0.3,0.1,0.1,-1,0.6,0.27,0.4,0.0,0.47,0.47,0.33,0.0,0.0,0.0,0.0,0.0,0.2,-1,-1,-1
79520,2017,symphonicband,Tuba,0.35,0.45,0.7,0.5,-1,0.15,0.45,0.5,0.7,-1,-1,0.3,0.5,0.5,0.3,-1,0.4,0.27,0.2,0.2,0.27,0.27,0.27,0.2,0.13,0.13,0.2,0.2,0.13,-1,-1,-1
79521,2017,symphonicband,Flute,0.65,0.65,0.9,0.8,-1,0.7,0.7,1.0,0.8,-1,-1,0.6,0.6,0.5,0.5,-1,0.93,0.67,0.6,0.87,0.6,0.6,0.6,0.6,0.6,0.73,0.6,0.67,0.8,-1,-1,-1
79522,2017,symphonicband,Flute,0.45,0.45,0.6,0.6,-1,0.5,0.5,0.7,0.6,-1,-1,0.1,0.3,0.1,0.1,-1,0.6,0.4,0.4,0.47,0.47,0.4,0.4,0.4,0.2,0.2,0.33,0.4,0.47,-1,-1,-1
79524,2017,symphonicband,Alto Saxophone,0.7,0.75,1.0,1.0,-1,0.75,0.75,1.0,0.9,-1,-1,0.6,0.8,0.8,0.6,-1,0.93,0.67,0.67,0.33,0.67,0.33,0.67,0.67,0.67,0.33,0.6,0.67,0.67,-1,-1,-1
79525,2017,symphonicband,Flute,0.45,0.5,0.6,0.6,-1,0.55,0.55,0.5,0.6,-1,-1,0.1,0.3,0.2,0.2,-1,0.53,0.47,0.0,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.33,-1,-1,-1
79526,2017,symphonicband,Bb Clarinet,0.2,0.2,0.4,0.4,-1,0.2,0.45,0.4,0.4,-1,-1,0.3,0.3,0.3,0.3,-1,0.8,0.47,0.47,0.47,0.73,0.47,0.8,0.47,0.47,0.47,0.47,0.47,0.47,-1,-1,-1
79527,2017,symphonicband,Trombone,0.05,0.25,0.3,0.2,-1,0.05,0.1,0.3,0.2,-1,-1,0.2,0.3,0.2,0.2,-1,0.33,0.2,0.13,0.13,0.07,0.13,0.2,0.13,0.07,0.2,0.13,0.13,0.07,-1,-1,-1
79529,2017,symphonicband,Trumpet,0.6,0.65,0.7,0.7,-1,0.65,0.65,0.6,0.7,-1,-1,0.3,0.5,0.4,0.5,-1,0.87,0.6,0.6,0.33,0.67,0.6,0.33,0.6,0.8,0.33,0.33,0.67,0.27,-1,-1,-1
79531,2017,symphonicband,Trumpet,0.45,0.45,0.4,0.5,-1,0.6,0.6,0.6,0.6,-1,-1,0.2,0.4,0.3,0.3,-1,0.8,0.6,0.47,0.53,0.53,0.6,0.27,0.67,0.33,0.47,0.33,0.33,0.33,-1,-1,-1
79534,2017,symphonicband,Alto Saxophone,0.7,0.7,1.0,0.9,-1,0.7,0.75,0.7,0.8,-1,-1,0.5,0.5,0.5,0.4,-1,0.93,0.6,0.67,0.33,0.67,0.33,0.67,0.6,0.6,0.33,0.6,0.6,0.6,-1,-1,-1
79537,2017,symphonicband,Flute,0.55,0.6,0.6,0.6,-1,0.55,0.6,0.8,0.7,-1,-1,0.5,0.6,0.6,0.5,-1,0.73,0.6,0.47,0.8,0.6,0.6,0.6,0.53,0.53,0.53,0.6,0.6,0.6,-1,-1,-1
79550,2017,symphonicband,French Horn,0.55,0.7,0.4,0.5,-1,0.15,0.35,0.2,0.3,-1,-1,0.3,0.3,0.3,0.3,-1,0.13,0.47,0.27,0.4,0.33,0.27,0.27,0.33,0.2,0.2,0.27,0.2,0.27,-1,-1,-1
79558,2017,symphonicband,Oboe,0.7,0.7,0.8,0.7,-1,0.65,0.7,0.7,0.5,-1,-1,0.5,0.5,0.4,0.6,-1,1.0,0.33,0.27,0.67,0.6,0.6,0.47,0.27,0.27,0.47,0.4,0.4,0.47,-1,-1,-1
79569,2017,symphonicband,Trombone,0.6,0.65,0.6,0.6,-1,0.05,0.25,0.3,0.2,-1,-1,0.2,0.2,0.2,0.2,-1,0.13,0.33,0.13,0.2,0.13,0.07,0.13,0.33,0.2,0.07,0.33,0.13,0.2,-1,-1,-1
79574,2017,symphonicband,Flute,0.55,0.5,0.9,0.8,-1,0.55,0.5,0.8,0.8,-1,-1,0.3,0.4,0.3,0.3,-1,0.73,0.53,0.47,0.8,0.53,0.53,0.53,0.53,0.47,0.47,0.53,0.53,0.47,-1,-1,-1
79591,2017,symphonicband,Trumpet,0.45,0.45,0.4,0.5,-1,0.5,0.55,0.5,0.6,-1,-1,0.3,0.5,0.4,0.4,-1,0.87,0.67,0.67,0.33,0.67,0.67,0.33,0.67,0.67,0.27,0.33,0.6,0.33,-1,-1,-1
79606,2017,symphonicband,Tenor Saxophone,0.9,0.95,0.9,0.9,-1,0.9,0.9,0.8,0.9,-1,-1,0.8,0.8,0.9,0.9,-1,1.0,0.33,0.33,0.67,0.33,0.67,0.67,0.67,0.67,0.33,0.67,0.67,0.67,-1,-1,-1
79611,2017,symphonicband,Alto Saxophone,0.7,0.75,1.0,0.8,-1,0.7,0.7,0.8,0.7,-1,-1,0.4,0.5,0.7,0.4,-1,0.93,0.67,0.53,0.33,0.67,0.33,0.6,0.6,0.53,0.33,0.53,0.6,0.6,-1,-1,-1
79616,2017,symphonicband,Flute,0.55,0.5,0.8,0.7,-1,0.5,0.55,0.6,0.6,-1,-1,0.5,0.5,0.4,0.4,-1,0.67,0.6,0.2,0.53,0.6,0.27,0.53,0.53,0.4,0.27,0.4,0.4,0.47,-1,-1,-1
79625,2017,symphonicband,Alto Saxophone,0.6,0.7,0.8,0.7,-1,0.65,0.7,0.9,0.5,-1,-1,0.4,0.7,0.6,0.3,-1,0.8,0.33,0.2,0.27,0.6,0.33,0.67,0.53,0.33,0.27,0.6,0.27,0.53,-1,-1,-1
79627,2017,symphonicband,Flute,0.55,0.55,0.9,0.8,-1,0.7,0.65,0.9,0.8,-1,-1,0.4,0.5,0.5,0.4,-1,0.73,0.53,0.47,0.8,0.53,0.47,0.47,0.47,0.47,0.53,0.47,0.47,0.47,-1,-1,-1
79636,2017,symphonicband,Bari Saxophone,0.5,0.75,0.5,0.4,-1,0.5,0.65,0.5,0.5,-1,-1,0.2,0.6,0.2,0.2,-1,0.87,0.53,0.53,0.53,0.6,0.33,0.6,0.6,0.27,0.33,0.27,0.33,0.6,-1,-1,-1
79637,2017,symphonicband,Trumpet,0.65,0.75,0.6,0.6,-1,0.6,0.75,0.5,0.5,-1,-1,0.3,0.4,0.4,0.2,-1,0.67,0.2,0.47,0.33,0.67,0.47,0.33,0.53,0.27,0.2,0.33,0.27,0.33,-1,-1,-1
79639,2017,symphonicband,Flute,0.45,0.45,0.7,0.6,-1,0.55,0.5,0.7,0.6,-1,-1,0.3,0.5,0.4,0.3,-1,0.73,0.53,0.47,0.6,0.53,0.53,0.47,0.4,0.0,0.47,0.4,0.27,0.47,-1,-1,-1
79640,2017,symphonicband,Alto Saxophone,0.6,0.6,0.9,0.6,-1,0.55,0.6,0.5,0.6,-1,-1,0.0,0.3,0.0,0.0,-1,0.8,0.47,0.27,0.27,0.6,0.33,0.33,0.27,0.13,0.27,0.0,0.27,0.27,-1,-1,-1
79642,2017,symphonicband,Trumpet,0.45,0.55,0.4,0.5,-1,0.45,0.5,0.5,0.5,-1,-1,0.3,0.4,0.3,0.2,-1,0.6,0.2,0.33,0.27,0.33,0.33,0.33,0.33,0.0,0.27,0.33,0.27,0.33,-1,-1,-1
79643,2017,symphonicband,Alto Saxophone,0.95,0.9,0.9,0.9,-1,0.85,0.9,0.9,0.9,-1,-1,0.9,0.8,0.8,0.9,-1,1.0,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.6,0.67,0.67,0.67,-1,-1,-1
79644,2017,symphonicband,Flute,0.55,0.6,0.9,0.6,-1,0.65,0.65,0.8,0.8,-1,-1,0.4,0.6,0.5,0.3,-1,0.8,0.6,0.53,0.93,0.6,0.53,0.6,0.6,0.53,0.6,0.6,0.6,0.8,-1,-1,-1
79645,2017,symphonicband,Bb Clarinet,0.55,0.6,0.8,0.7,-1,0.3,0.4,0.6,0.6,-1,-1,0.4,0.4,0.4,0.4,-1,0.73,0.73,0.73,0.47,0.73,0.53,0.73,0.67,0.53,0.53,0.73,0.53,0.53,-1,-1,-1
79660,2017,symphonicband,Oboe,0.45,0.7,0.3,0.4,-1,0.25,0.7,0.2,0.4,-1,-1,0.2,0.3,0.2,0.1,-1,0.67,0.33,0.0,0.67,0.33,0.33,0.33,0.2,0.27,0.2,0.07,0.07,0.27,-1,-1,-1
79662,2017,symphonicband,English Horn,-1,-1,-1,-1,-1,0.65,0.7,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,0.87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
79691,2017,symphonicband,Flute,0.55,0.5,0.8,0.7,-1,0.55,0.55,0.8,0.8,-1,-1,0.2,0.4,0.4,0.3,-1,0.67,0.53,0.53,0.67,0.53,0.47,0.47,0.53,0.47,0.47,0.53,0.53,0.53,-1,-1,-1
79724,2017,symphonicband,Flute,0.6,0.6,1.0,0.9,-1,0.65,0.65,0.9,1.0,-1,-1,0.5,0.7,0.6,0.6,-1,0.93,0.67,0.6,0.93,0.67,0.67,0.73,0.6,0.53,0.87,0.8,0.6,0.87,-1,-1,-1
79727,2017,symphonicband,Oboe,0.9,0.9,1.0,0.7,-1,0.95,0.9,0.8,0.9,-1,-1,0.2,0.8,0.1,0.1,-1,1.0,0.33,0.33,0.67,0.6,0.67,0.6,0.33,0.33,0.67,0.67,0.67,0.67,-1,-1,-1
79738,2017,symphonicband,Bassoon,0.95,0.9,1.0,1.0,-1,1.0,0.95,1.0,1.0,-1,-1,0.8,0.8,0.7,0.7,-1,1.0,0.67,0.67,0.67,0.67,1.0,0.67,0.67,0.67,1.0,0.67,0.67,0.67,-1,-1,-1
79745,2017,symphonicband,Bb Clarinet,0.75,0.5,0.8,0.8,-1,0.8,0.8,0.7,0.8,-1,-1,0.5,0.5,0.5,0.5,-1,0.93,0.6,0.6,0.6,0.93,0.67,1.0,0.67,0.6,0.53,0.93,0.87,0.67,-1,-1,-1
79751,2017,symphonicband,Bb Clarinet,0.85,0.8,0.8,0.9,-1,0.6,0.7,0.7,0.8,-1,-1,0.5,0.5,0.5,0.5,-1,0.8,0.53,0.73,0.47,0.8,0.53,0.87,0.53,0.53,0.6,0.8,0.73,0.47,-1,-1,-1
