ScoreID,Student,Instrument,CategoryGroup,Category,Score
490797,32833,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",10
490799,32833,Alto Saxophone,Lyrical Etude,Note Accuracy,7
490800,32833,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,7
490798,32833,Alto Saxophone,Lyrical Etude,Tone Quality,8
490810,32833,Alto Saxophone,Scales,A,1
490809,32833,Alto Saxophone,Scales,Ab,2
490812,32833,Alto Saxophone,Scales,B,0
490811,32833,Alto Saxophone,Scales,Bb,0
490813,32833,Alto Saxophone,Scales,C,0
490807,32833,Alto Saxophone,Scales,Chromatic,0
490815,32833,Alto Saxophone,Scales,D,0
490814,32833,Alto Saxophone,Scales,Db,1
490817,32833,Alto Saxophone,Scales,E,1
490816,32833,Alto Saxophone,Scales,Eb,1
490818,32833,Alto Saxophone,Scales,F,0
490808,32833,Alto Saxophone,Scales,G,2
490819,32833,Alto Saxophone,Scales,Gb,1
490822,32833,Alto Saxophone,Scales,"Musicality, Tempo, & Style",3
490820,32833,Alto Saxophone,Scales,Note Accuracy/Consistency,7
490821,32833,Alto Saxophone,Scales,Tone Quality,6
490827,32833,Alto Saxophone,Sight-Reading,Artistry,1
490825,32833,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",1
490823,32833,Alto Saxophone,Sight-Reading,Note Accuracy,3
490824,32833,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,1
490826,32833,Alto Saxophone,Sight-Reading,Tone Quality,2
490806,32833,Alto Saxophone,Technical Etude,Artistry,1
490802,32833,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",8
490804,32833,Alto Saxophone,Technical Etude,Note Accuracy,7
490805,32833,Alto Saxophone,Technical Etude,Rhythmic Accuracy,5
490803,32833,Alto Saxophone,Technical Etude,Tone Quality,7
446785,32835,Oboe,Lyrical Etude,Artistry,1
446781,32835,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",10
446783,32835,Oboe,Lyrical Etude,Note Accuracy,7
446784,32835,Oboe,Lyrical Etude,Rhythmic Accuracy,7
446782,32835,Oboe,Lyrical Etude,Tone Quality,9
446794,32835,Oboe,Scales,A,0
446793,32835,Oboe,Scales,Ab,0
446796,32835,Oboe,Scales,B,3
446795,32835,Oboe,Scales,Bb,3
446797,32835,Oboe,Scales,C,5
446791,32835,Oboe,Scales,Chromatic,12
446799,32835,Oboe,Scales,D,5
446798,32835,Oboe,Scales,Db,5
446801,32835,Oboe,Scales,E,3
446800,32835,Oboe,Scales,Eb,4
446802,32835,Oboe,Scales,F,3
446792,32835,Oboe,Scales,G,3
446803,32835,Oboe,Scales,Gb,1
446806,32835,Oboe,Scales,"Musicality, Tempo, & Style",5
446804,32835,Oboe,Scales,Note Accuracy/Consistency,20
446805,32835,Oboe,Scales,Tone Quality,12
446790,32835,Oboe,Technical Etude,Artistry,1
446786,32835,Oboe,Technical Etude,"Musicallity, Tempo & Style",10
446788,32835,Oboe,Technical Etude,Note Accuracy,7
446789,32835,Oboe,Technical Etude,Rhythmic Accuracy,7
446787,32835,Oboe,Technical Etude,Tone Quality,9
463609,32836,Trumpet,Lyrical Etude,Artistry,3
463605,32836,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",11
463607,32836,Trumpet,Lyrical Etude,Note Accuracy,7
463608,32836,Trumpet,Lyrical Etude,Rhythmic Accuracy,7
463606,32836,Trumpet,Lyrical Etude,Tone Quality,10
463618,32836,Trumpet,Scales,A,5
463617,32836,Trumpet,Scales,Ab,5
463620,32836,Trumpet,Scales,B,6
463619,32836,Trumpet,Scales,Bb,4
463621,32836,Trumpet,Scales,C,6
463615,32836,Trumpet,Scales,Chromatic,11
463623,32836,Trumpet,Scales,D,7
463622,32836,Trumpet,Scales,Db,6
463625,32836,Trumpet,Scales,E,5
463624,32836,Trumpet,Scales,Eb,6
463626,32836,Trumpet,Scales,F,6
463616,32836,Trumpet,Scales,G,5
463627,32836,Trumpet,Scales,Gb,5
463630,32836,Trumpet,Scales,"Musicality, Tempo, & Style",6
463628,32836,Trumpet,Scales,Note Accuracy/Consistency,16
463629,32836,Trumpet,Scales,Tone Quality,9
463635,32836,Trumpet,Sight-Reading,Artistry,2
463633,32836,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",7
463631,32836,Trumpet,Sight-Reading,Note Accuracy,6
463632,32836,Trumpet,Sight-Reading,Rhythmic Accuracy,7
463634,32836,Trumpet,Sight-Reading,Tone Quality,2
463614,32836,Trumpet,Technical Etude,Artistry,2
463610,32836,Trumpet,Technical Etude,"Musicallity, Tempo & Style",12
463612,32836,Trumpet,Technical Etude,Note Accuracy,6
463613,32836,Trumpet,Technical Etude,Rhythmic Accuracy,8
463611,32836,Trumpet,Technical Etude,Tone Quality,11
463671,32838,Flute,Lyrical Etude,Artistry,5
463667,32838,Flute,Lyrical Etude,"Musicallity, Tempo & Style",20
463669,32838,Flute,Lyrical Etude,Note Accuracy,10
463670,32838,Flute,Lyrical Etude,Rhythmic Accuracy,10
463668,32838,Flute,Lyrical Etude,Tone Quality,15
463680,32838,Flute,Scales,A,4
463679,32838,Flute,Scales,Ab,5
463682,32838,Flute,Scales,B,6
463681,32838,Flute,Scales,Bb,5
463683,32838,Flute,Scales,C,8
463677,32838,Flute,Scales,Chromatic,15
463685,32838,Flute,Scales,D,5
463684,32838,Flute,Scales,Db,8
463687,32838,Flute,Scales,E,5
463686,32838,Flute,Scales,Eb,5
463688,32838,Flute,Scales,F,5
463678,32838,Flute,Scales,G,5
463689,32838,Flute,Scales,Gb,5
463692,32838,Flute,Scales,"Musicality, Tempo, & Style",8
463690,32838,Flute,Scales,Note Accuracy/Consistency,29
463691,32838,Flute,Scales,Tone Quality,20
463697,32838,Flute,Sight-Reading,Artistry,5
463695,32838,Flute,Sight-Reading,"Musicallity, Tempo & Style",9
463693,32838,Flute,Sight-Reading,Note Accuracy,9
463694,32838,Flute,Sight-Reading,Rhythmic Accuracy,10
463696,32838,Flute,Sight-Reading,Tone Quality,5
463676,32838,Flute,Technical Etude,Artistry,5
463672,32838,Flute,Technical Etude,"Musicallity, Tempo & Style",20
463674,32838,Flute,Technical Etude,Note Accuracy,10
463675,32838,Flute,Technical Etude,Rhythmic Accuracy,10
463673,32838,Flute,Technical Etude,Tone Quality,15
478943,32839,Percussion,Mallet Etude,"Musicality, Tempo & Style",5
478944,32839,Percussion,Mallet Etude,Note Accuracy,5
478945,32839,Percussion,Mallet Etude,Rhythmic Accuracy,6
478958,32839,Percussion,Reading-Mallet,Musicality & Style,3
478956,32839,Percussion,Reading-Mallet,Note Accuracy & Tone,4
478957,32839,Percussion,Reading-Mallet,Rhythmic Accuracy & Articulation,4
478961,32839,Percussion,Reading-Snare,Musicality & Style,3
478959,32839,Percussion,Reading-Snare,Note Accuracy & Tone,2
478960,32839,Percussion,Reading-Snare,Rhythmic Accuracy & Articulation,2
478964,32839,Percussion,Reading-Timpani,Musicality & Style,0
478962,32839,Percussion,Reading-Timpani,Note Accuracy,0
478963,32839,Percussion,Reading-Timpani,Rhythmic Accuracy & Articulation,0
478952,32839,Percussion,Scales,Chromatic,7
478955,32839,Percussion,Scales,"Musicality, Phrasing & Style",4
478953,32839,Percussion,Scales,Note Accuracy,7
478954,32839,Percussion,Scales,Tempo & Consistency,7
478946,32839,Percussion,Snare Etude,"Musicallyty, Tempo & Style",10
478947,32839,Percussion,Snare Etude,Note Accuracy,5
478948,32839,Percussion,Snare Etude,Rhythmic Accuracy,4
478949,32839,Percussion,Timpani Etude,"Musicality, Tempo, & Style",7
478950,32839,Percussion,Timpani Etude,Note Accuracy,7
478951,32839,Percussion,Timpani Etude,Rhythmic Accuracy,3
478965,32840,Percussion,Mallet Etude,"Musicality, Tempo & Style",7
478966,32840,Percussion,Mallet Etude,Note Accuracy,5
478967,32840,Percussion,Mallet Etude,Rhythmic Accuracy,6
479011,32840,Percussion,Reading-Mallet,Musicality & Style,3
479009,32840,Percussion,Reading-Mallet,Note Accuracy & Tone,2
479010,32840,Percussion,Reading-Mallet,Rhythmic Accuracy & Articulation,2
479014,32840,Percussion,Reading-Snare,Musicality & Style,3
479012,32840,Percussion,Reading-Snare,Note Accuracy & Tone,3
479013,32840,Percussion,Reading-Snare,Rhythmic Accuracy & Articulation,3
479017,32840,Percussion,Reading-Timpani,Musicality & Style,0
479015,32840,Percussion,Reading-Timpani,Note Accuracy,0
479016,32840,Percussion,Reading-Timpani,Rhythmic Accuracy & Articulation,0
479005,32840,Percussion,Scales,Chromatic,13
479008,32840,Percussion,Scales,"Musicality, Phrasing & Style",3
479006,32840,Percussion,Scales,Note Accuracy,8
479007,32840,Percussion,Scales,Tempo & Consistency,8
478968,32840,Percussion,Snare Etude,"Musicallyty, Tempo & Style",7
478969,32840,Percussion,Snare Etude,Note Accuracy,4
478970,32840,Percussion,Snare Etude,Rhythmic Accuracy,5
478971,32840,Percussion,Timpani Etude,"Musicality, Tempo, & Style",3
478972,32840,Percussion,Timpani Etude,Note Accuracy,1
478973,32840,Percussion,Timpani Etude,Rhythmic Accuracy,4
479018,32841,Percussion,Mallet Etude,"Musicality, Tempo & Style",17
479019,32841,Percussion,Mallet Etude,Note Accuracy,8
479020,32841,Percussion,Mallet Etude,Rhythmic Accuracy,9
479033,32841,Percussion,Reading-Mallet,Musicality & Style,13
479031,32841,Percussion,Reading-Mallet,Note Accuracy & Tone,7
479032,32841,Percussion,Reading-Mallet,Rhythmic Accuracy & Articulation,7
479039,32841,Percussion,Reading-Snare,Musicality & Style,13
479037,32841,Percussion,Reading-Snare,Note Accuracy & Tone,8
479038,32841,Percussion,Reading-Snare,Rhythmic Accuracy & Articulation,8
479036,32841,Percussion,Reading-Timpani,Musicality & Style,0
479034,32841,Percussion,Reading-Timpani,Note Accuracy,0
479035,32841,Percussion,Reading-Timpani,Rhythmic Accuracy & Articulation,0
479027,32841,Percussion,Scales,Chromatic,14
479030,32841,Percussion,Scales,"Musicality, Phrasing & Style",15
479028,32841,Percussion,Scales,Note Accuracy,37
479029,32841,Percussion,Scales,Tempo & Consistency,36
479021,32841,Percussion,Snare Etude,"Musicallyty, Tempo & Style",15
479022,32841,Percussion,Snare Etude,Note Accuracy,7
479023,32841,Percussion,Snare Etude,Rhythmic Accuracy,8
479024,32841,Percussion,Timpani Etude,"Musicality, Tempo, & Style",16
479025,32841,Percussion,Timpani Etude,Note Accuracy,7
479026,32841,Percussion,Timpani Etude,Rhythmic Accuracy,8
479071,32842,Percussion,Mallet Etude,"Musicality, Tempo & Style",15
479072,32842,Percussion,Mallet Etude,Note Accuracy,7
479073,32842,Percussion,Mallet Etude,Rhythmic Accuracy,8
479086,32842,Percussion,Reading-Mallet,Musicality & Style,3
479084,32842,Percussion,Reading-Mallet,Note Accuracy & Tone,2
479085,32842,Percussion,Reading-Mallet,Rhythmic Accuracy & Articulation,6
479089,32842,Percussion,Reading-Snare,Musicality & Style,3
479087,32842,Percussion,Reading-Snare,Note Accuracy & Tone,4
479088,32842,Percussion,Reading-Snare,Rhythmic Accuracy & Articulation,4
479092,32842,Percussion,Reading-Timpani,Musicality & Style,0
479090,32842,Percussion,Reading-Timpani,Note Accuracy,0
479091,32842,Percussion,Reading-Timpani,Rhythmic Accuracy & Articulation,0
479080,32842,Percussion,Scales,Chromatic,10
479083,32842,Percussion,Scales,"Musicality, Phrasing & Style",10
479081,32842,Percussion,Scales,Note Accuracy,20
479082,32842,Percussion,Scales,Tempo & Consistency,25
479074,32842,Percussion,Snare Etude,"Musicallyty, Tempo & Style",14
479075,32842,Percussion,Snare Etude,Note Accuracy,6
479076,32842,Percussion,Snare Etude,Rhythmic Accuracy,8
479077,32842,Percussion,Timpani Etude,"Musicality, Tempo, & Style",12
479078,32842,Percussion,Timpani Etude,Note Accuracy,2
479079,32842,Percussion,Timpani Etude,Rhythmic Accuracy,7
494403,32843,Bb Clarinet,Lyrical Etude,Artistry,0
494399,32843,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",10
494401,32843,Bb Clarinet,Lyrical Etude,Note Accuracy,10
494402,32843,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,6
494400,32843,Bb Clarinet,Lyrical Etude,Tone Quality,4
494412,32843,Bb Clarinet,Scales,A,0
494411,32843,Bb Clarinet,Scales,Ab,1
494414,32843,Bb Clarinet,Scales,B,0
494413,32843,Bb Clarinet,Scales,Bb,0
494415,32843,Bb Clarinet,Scales,C,0
494409,32843,Bb Clarinet,Scales,Chromatic,9
494417,32843,Bb Clarinet,Scales,D,0
494416,32843,Bb Clarinet,Scales,Db,1
494419,32843,Bb Clarinet,Scales,E,0
494418,32843,Bb Clarinet,Scales,Eb,0
494420,32843,Bb Clarinet,Scales,F,0
494410,32843,Bb Clarinet,Scales,G,0
494421,32843,Bb Clarinet,Scales,Gb,0
494424,32843,Bb Clarinet,Scales,"Musicality, Tempo, & Style",2
494422,32843,Bb Clarinet,Scales,Note Accuracy/Consistency,0
494423,32843,Bb Clarinet,Scales,Tone Quality,4
494429,32843,Bb Clarinet,Sight-Reading,Artistry,0
494427,32843,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",5
494425,32843,Bb Clarinet,Sight-Reading,Note Accuracy,6
494426,32843,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,5
494428,32843,Bb Clarinet,Sight-Reading,Tone Quality,11
494408,32843,Bb Clarinet,Technical Etude,Artistry,0
494404,32843,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",8
494406,32843,Bb Clarinet,Technical Etude,Note Accuracy,9
494407,32843,Bb Clarinet,Technical Etude,Rhythmic Accuracy,4
494405,32843,Bb Clarinet,Technical Etude,Tone Quality,4
491162,32846,Alto Saxophone,Lyrical Etude,Artistry,2
491158,32846,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",12
491160,32846,Alto Saxophone,Lyrical Etude,Note Accuracy,8
491161,32846,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,8
491159,32846,Alto Saxophone,Lyrical Etude,Tone Quality,7
491171,32846,Alto Saxophone,Scales,A,1
491170,32846,Alto Saxophone,Scales,Ab,1
491173,32846,Alto Saxophone,Scales,B,0
491172,32846,Alto Saxophone,Scales,Bb,0
491174,32846,Alto Saxophone,Scales,C,0
491168,32846,Alto Saxophone,Scales,Chromatic,9
491176,32846,Alto Saxophone,Scales,D,0
491175,32846,Alto Saxophone,Scales,Db,0
491178,32846,Alto Saxophone,Scales,E,0
491177,32846,Alto Saxophone,Scales,Eb,0
491179,32846,Alto Saxophone,Scales,F,0
491169,32846,Alto Saxophone,Scales,G,3
491180,32846,Alto Saxophone,Scales,Gb,0
491183,32846,Alto Saxophone,Scales,"Musicality, Tempo, & Style",1
491181,32846,Alto Saxophone,Scales,Note Accuracy/Consistency,4
491182,32846,Alto Saxophone,Scales,Tone Quality,4
491188,32846,Alto Saxophone,Sight-Reading,Artistry,1
491186,32846,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",1
491184,32846,Alto Saxophone,Sight-Reading,Note Accuracy,3
491185,32846,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,2
491187,32846,Alto Saxophone,Sight-Reading,Tone Quality,2
491167,32846,Alto Saxophone,Technical Etude,Artistry,1
491163,32846,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",8
491165,32846,Alto Saxophone,Technical Etude,Note Accuracy,5
491166,32846,Alto Saxophone,Technical Etude,Rhythmic Accuracy,5
491164,32846,Alto Saxophone,Technical Etude,Tone Quality,6
463702,32847,Flute,Lyrical Etude,Artistry,3
463698,32847,Flute,Lyrical Etude,"Musicallity, Tempo & Style",12
463700,32847,Flute,Lyrical Etude,Note Accuracy,10
463701,32847,Flute,Lyrical Etude,Rhythmic Accuracy,9
463699,32847,Flute,Lyrical Etude,Tone Quality,12
463711,32847,Flute,Scales,A,2
463710,32847,Flute,Scales,Ab,4
463713,32847,Flute,Scales,B,2
463712,32847,Flute,Scales,Bb,4
463714,32847,Flute,Scales,C,5
463708,32847,Flute,Scales,Chromatic,10
463716,32847,Flute,Scales,D,5
463715,32847,Flute,Scales,Db,4
463718,32847,Flute,Scales,E,4
463717,32847,Flute,Scales,Eb,4
463719,32847,Flute,Scales,F,5
463709,32847,Flute,Scales,G,5
463720,32847,Flute,Scales,Gb,3
463723,32847,Flute,Scales,"Musicality, Tempo, & Style",5
463721,32847,Flute,Scales,Note Accuracy/Consistency,24
463722,32847,Flute,Scales,Tone Quality,12
463728,32847,Flute,Sight-Reading,Artistry,3
463726,32847,Flute,Sight-Reading,"Musicallity, Tempo & Style",6
463724,32847,Flute,Sight-Reading,Note Accuracy,7
463725,32847,Flute,Sight-Reading,Rhythmic Accuracy,8
463727,32847,Flute,Sight-Reading,Tone Quality,3
463707,32847,Flute,Technical Etude,Artistry,3
463703,32847,Flute,Technical Etude,"Musicallity, Tempo & Style",12
463705,32847,Flute,Technical Etude,Note Accuracy,8
463706,32847,Flute,Technical Etude,Rhythmic Accuracy,10
463704,32847,Flute,Technical Etude,Tone Quality,12
446879,32850,Oboe,Lyrical Etude,Artistry,2
446875,32850,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",12
446877,32850,Oboe,Lyrical Etude,Note Accuracy,9
446878,32850,Oboe,Lyrical Etude,Rhythmic Accuracy,8
446876,32850,Oboe,Lyrical Etude,Tone Quality,11
446888,32850,Oboe,Scales,A,0
446887,32850,Oboe,Scales,Ab,0
446890,32850,Oboe,Scales,B,4
446889,32850,Oboe,Scales,Bb,0
446891,32850,Oboe,Scales,C,4
446885,32850,Oboe,Scales,Chromatic,13
446893,32850,Oboe,Scales,D,3
446892,32850,Oboe,Scales,Db,3
446895,32850,Oboe,Scales,E,0
446894,32850,Oboe,Scales,Eb,2
446896,32850,Oboe,Scales,F,0
446886,32850,Oboe,Scales,G,0
446897,32850,Oboe,Scales,Gb,0
446900,32850,Oboe,Scales,"Musicality, Tempo, & Style",7
446898,32850,Oboe,Scales,Note Accuracy/Consistency,15
446899,32850,Oboe,Scales,Tone Quality,12
446905,32850,Oboe,Sight-Reading,Artistry,1
446903,32850,Oboe,Sight-Reading,"Musicallity, Tempo & Style",5
446901,32850,Oboe,Sight-Reading,Note Accuracy,5
446902,32850,Oboe,Sight-Reading,Rhythmic Accuracy,5
446904,32850,Oboe,Sight-Reading,Tone Quality,2
446884,32850,Oboe,Technical Etude,Artistry,2
446880,32850,Oboe,Technical Etude,"Musicallity, Tempo & Style",12
446882,32850,Oboe,Technical Etude,Note Accuracy,8
446883,32850,Oboe,Technical Etude,Rhythmic Accuracy,9
446881,32850,Oboe,Technical Etude,Tone Quality,10
519241,32852,Tuba,Lyrical Etude,Artistry,3
519237,32852,Tuba,Lyrical Etude,"Musicallity, Tempo & Style",13
519239,32852,Tuba,Lyrical Etude,Note Accuracy,8
519240,32852,Tuba,Lyrical Etude,Rhythmic Accuracy,7
519238,32852,Tuba,Lyrical Etude,Tone Quality,10
519250,32852,Tuba,Scales,A,2
519249,32852,Tuba,Scales,Ab,3
519252,32852,Tuba,Scales,B,2
519251,32852,Tuba,Scales,Bb,3
519253,32852,Tuba,Scales,C,2
519247,32852,Tuba,Scales,Chromatic,10
519255,32852,Tuba,Scales,D,2
519254,32852,Tuba,Scales,Db,2
519257,32852,Tuba,Scales,E,2
519256,32852,Tuba,Scales,Eb,2
519258,32852,Tuba,Scales,F,6
519248,32852,Tuba,Scales,G,3
519259,32852,Tuba,Scales,Gb,2
519262,32852,Tuba,Scales,"Musicality, Tempo, & Style",7
519260,32852,Tuba,Scales,Note Accuracy/Consistency,21
519261,32852,Tuba,Scales,Tone Quality,7
519267,32852,Tuba,Sight-Reading,Artistry,2
519265,32852,Tuba,Sight-Reading,"Musicallity, Tempo & Style",4
519263,32852,Tuba,Sight-Reading,Note Accuracy,6
519264,32852,Tuba,Sight-Reading,Rhythmic Accuracy,6
519266,32852,Tuba,Sight-Reading,Tone Quality,3
519246,32852,Tuba,Technical Etude,Artistry,3
519242,32852,Tuba,Technical Etude,"Musicallity, Tempo & Style",13
519244,32852,Tuba,Technical Etude,Note Accuracy,8
519245,32852,Tuba,Technical Etude,Rhythmic Accuracy,7
519243,32852,Tuba,Technical Etude,Tone Quality,9
519386,32853,Tuba,Lyrical Etude,Artistry,1
519382,32853,Tuba,Lyrical Etude,"Musicallity, Tempo & Style",10
519384,32853,Tuba,Lyrical Etude,Note Accuracy,6
519385,32853,Tuba,Lyrical Etude,Rhythmic Accuracy,6
519383,32853,Tuba,Lyrical Etude,Tone Quality,9
519395,32853,Tuba,Scales,A,0
519394,32853,Tuba,Scales,Ab,0
519397,32853,Tuba,Scales,B,0
519396,32853,Tuba,Scales,Bb,0
519398,32853,Tuba,Scales,C,0
519392,32853,Tuba,Scales,Chromatic,5
519400,32853,Tuba,Scales,D,0
519399,32853,Tuba,Scales,Db,0
519402,32853,Tuba,Scales,E,0
519401,32853,Tuba,Scales,Eb,0
519403,32853,Tuba,Scales,F,0
519393,32853,Tuba,Scales,G,0
519404,32853,Tuba,Scales,Gb,0
519407,32853,Tuba,Scales,"Musicality, Tempo, & Style",3
519405,32853,Tuba,Scales,Note Accuracy/Consistency,12
519406,32853,Tuba,Scales,Tone Quality,9
519412,32853,Tuba,Sight-Reading,Artistry,2
519410,32853,Tuba,Sight-Reading,"Musicallity, Tempo & Style",4
519408,32853,Tuba,Sight-Reading,Note Accuracy,5
519409,32853,Tuba,Sight-Reading,Rhythmic Accuracy,6
519411,32853,Tuba,Sight-Reading,Tone Quality,2
519391,32853,Tuba,Technical Etude,Artistry,1
519387,32853,Tuba,Technical Etude,"Musicallity, Tempo & Style",9
519389,32853,Tuba,Technical Etude,Note Accuracy,7
519390,32853,Tuba,Technical Etude,Rhythmic Accuracy,6
519388,32853,Tuba,Technical Etude,Tone Quality,8
512216,32858,Bass Clarinet,Lyrical Etude,Artistry,1
512212,32858,Bass Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",10
512214,32858,Bass Clarinet,Lyrical Etude,Note Accuracy,10
512215,32858,Bass Clarinet,Lyrical Etude,Rhythmic Accuracy,8
512213,32858,Bass Clarinet,Lyrical Etude,Tone Quality,5
512225,32858,Bass Clarinet,Scales,A,3
512224,32858,Bass Clarinet,Scales,Ab,1
512227,32858,Bass Clarinet,Scales,B,1
512226,32858,Bass Clarinet,Scales,Bb,0
512228,32858,Bass Clarinet,Scales,C,0
512222,32858,Bass Clarinet,Scales,Chromatic,10
512230,32858,Bass Clarinet,Scales,D,0
512229,32858,Bass Clarinet,Scales,Db,0
512232,32858,Bass Clarinet,Scales,E,0
512231,32858,Bass Clarinet,Scales,Eb,0
512233,32858,Bass Clarinet,Scales,F,0
512223,32858,Bass Clarinet,Scales,G,2
512234,32858,Bass Clarinet,Scales,Gb,0
512237,32858,Bass Clarinet,Scales,"Musicality, Tempo, & Style",0
512235,32858,Bass Clarinet,Scales,Note Accuracy/Consistency,0
512236,32858,Bass Clarinet,Scales,Tone Quality,4
512242,32858,Bass Clarinet,Sight-Reading,Artistry,0
512240,32858,Bass Clarinet,Sight-Reading,"Musicallity, Tempo & Style",3
512238,32858,Bass Clarinet,Sight-Reading,Note Accuracy,6
512239,32858,Bass Clarinet,Sight-Reading,Rhythmic Accuracy,4
512241,32858,Bass Clarinet,Sight-Reading,Tone Quality,2
512221,32858,Bass Clarinet,Technical Etude,Artistry,0
512217,32858,Bass Clarinet,Technical Etude,"Musicallity, Tempo & Style",0
512219,32858,Bass Clarinet,Technical Etude,Note Accuracy,0
512220,32858,Bass Clarinet,Technical Etude,Rhythmic Accuracy,0
512218,32858,Bass Clarinet,Technical Etude,Tone Quality,0
