ScoreID,Student,Instrument,CategoryNew,CategoryGroup,Category,Score
508505,31147,Percussion,"Scales-Musicality, Phrasing & Style",Scales,"Musicality, Phrasing & Style",6
508506,31147,Percussion,Reading-Mallet-Note Accuracy & Tone,Reading-Mallet,Note Accuracy & Tone,2
508507,31147,Percussion,Reading-Mallet-Rhythmic Accuracy & Articulation,Reading-Mallet,Rhythmic Accuracy & Articulation,3
508508,31147,Percussion,Reading-Mallet-Musicality & Style,Reading-Mallet,Musicality & Style,2
508509,31147,Percussion,Reading-Snare-Note Accuracy & Tone,Reading-Snare,Note Accuracy & Tone,3
508510,31147,Percussion,Reading-Snare-Rhythmic Accuracy & Articulation,Reading-Snare,Rhythmic Accuracy & Articulation,2
508511,31147,Percussion,Reading-Snare-Musicality & Style,Reading-Snare,Musicality & Style,3
508512,31147,Percussion,Reading-Timpani-Note Accuracy,Reading-Timpani,Note Accuracy,0
508513,31147,Percussion,Reading-Timpani-Rhythmic Accuracy & Articulation,Reading-Timpani,Rhythmic Accuracy & Articulation,0
508514,31147,Percussion,Reading-Timpani-Musicality & Style,Reading-Timpani,Musicality & Style,0
508566,31147,Percussion,"Mallet Etude-Musicality, Tempo & Style",Mallet Etude,"Musicality, Tempo & Style",6
508567,31147,Percussion,Mallet Etude-Note Accuracy,Mallet Etude,Note Accuracy,6
508568,31147,Percussion,Mallet Etude-Rhythmic Accuracy,Mallet Etude,Rhythmic Accuracy,8
508569,31147,Percussion,"Snare Etude-Musicallyty, Tempo & Style",Snare Etude,"Musicallyty, Tempo & Style",14
508570,31147,Percussion,Snare Etude-Note Accuracy,Snare Etude,Note Accuracy,4
508571,31147,Percussion,Snare Etude-Rhythmic Accuracy,Snare Etude,Rhythmic Accuracy,7
508724,31276,Percussion,"Mallet Etude-Musicality, Tempo & Style",Mallet Etude,"Musicality, Tempo & Style",11
508725,31276,Percussion,Mallet Etude-Note Accuracy,Mallet Etude,Note Accuracy,8
508726,31276,Percussion,Mallet Etude-Rhythmic Accuracy,Mallet Etude,Rhythmic Accuracy,8
508727,31276,Percussion,"Snare Etude-Musicallyty, Tempo & Style",Snare Etude,"Musicallyty, Tempo & Style",17
508728,31276,Percussion,Snare Etude-Note Accuracy,Snare Etude,Note Accuracy,5
508729,31276,Percussion,Snare Etude-Rhythmic Accuracy,Snare Etude,Rhythmic Accuracy,9
508730,31276,Percussion,"Timpani Etude-Musicality, Tempo, & Style",Timpani Etude,"Musicality, Tempo, & Style",13
508731,31276,Percussion,Timpani Etude-Note Accuracy,Timpani Etude,Note Accuracy,5
508732,31276,Percussion,Timpani Etude-Rhythmic Accuracy,Timpani Etude,Rhythmic Accuracy,6
508733,31276,Percussion,Scales-Chromatic,Scales,Chromatic,9
508734,31276,Percussion,Scales-Note Accuracy,Scales,Note Accuracy,36
508735,31276,Percussion,Scales-Tempo & Consistency,Scales,Tempo & Consistency,29
508736,31276,Percussion,"Scales-Musicality, Phrasing & Style",Scales,"Musicality, Phrasing & Style",8
508737,31276,Percussion,Reading-Mallet-Note Accuracy & Tone,Reading-Mallet,Note Accuracy & Tone,2
508738,31276,Percussion,Reading-Mallet-Rhythmic Accuracy & Articulation,Reading-Mallet,Rhythmic Accuracy & Articulation,3
508739,31276,Percussion,Reading-Mallet-Musicality & Style,Reading-Mallet,Musicality & Style,2
508740,31276,Percussion,Reading-Snare-Note Accuracy & Tone,Reading-Snare,Note Accuracy & Tone,3
508741,31276,Percussion,Reading-Snare-Rhythmic Accuracy & Articulation,Reading-Snare,Rhythmic Accuracy & Articulation,2
508742,31276,Percussion,Reading-Snare-Musicality & Style,Reading-Snare,Musicality & Style,3
508743,31276,Percussion,Reading-Timpani-Note Accuracy,Reading-Timpani,Note Accuracy,0
508744,31276,Percussion,Reading-Timpani-Rhythmic Accuracy & Articulation,Reading-Timpani,Rhythmic Accuracy & Articulation,0
508745,31276,Percussion,Reading-Timpani-Musicality & Style,Reading-Timpani,Musicality & Style,0
508803,31301,Percussion,"Mallet Etude-Musicality, Tempo & Style",Mallet Etude,"Musicality, Tempo & Style",8
508804,31301,Percussion,Mallet Etude-Note Accuracy,Mallet Etude,Note Accuracy,4
508805,31301,Percussion,Mallet Etude-Rhythmic Accuracy,Mallet Etude,Rhythmic Accuracy,7
508806,31301,Percussion,"Snare Etude-Musicallyty, Tempo & Style",Snare Etude,"Musicallyty, Tempo & Style",11
508807,31301,Percussion,Snare Etude-Note Accuracy,Snare Etude,Note Accuracy,4
508808,31301,Percussion,Snare Etude-Rhythmic Accuracy,Snare Etude,Rhythmic Accuracy,6
508820,31301,Percussion,"Timpani Etude-Musicality, Tempo, & Style",Timpani Etude,"Musicality, Tempo, & Style",13
508821,31301,Percussion,Timpani Etude-Note Accuracy,Timpani Etude,Note Accuracy,4
508822,31301,Percussion,Timpani Etude-Rhythmic Accuracy,Timpani Etude,Rhythmic Accuracy,5
508823,31301,Percussion,Reading-Mallet-Note Accuracy & Tone,Reading-Mallet,Note Accuracy & Tone,2
508824,31301,Percussion,Reading-Mallet-Rhythmic Accuracy & Articulation,Reading-Mallet,Rhythmic Accuracy & Articulation,3
508825,31301,Percussion,Reading-Mallet-Musicality & Style,Reading-Mallet,Musicality & Style,2
508826,31301,Percussion,Reading-Snare-Note Accuracy & Tone,Reading-Snare,Note Accuracy & Tone,3
508827,31301,Percussion,Reading-Snare-Rhythmic Accuracy & Articulation,Reading-Snare,Rhythmic Accuracy & Articulation,2
508828,31301,Percussion,Reading-Snare-Musicality & Style,Reading-Snare,Musicality & Style,3
508829,31301,Percussion,Reading-Timpani-Note Accuracy,Reading-Timpani,Note Accuracy,0
508830,31301,Percussion,Reading-Timpani-Rhythmic Accuracy & Articulation,Reading-Timpani,Rhythmic Accuracy & Articulation,0
508831,31301,Percussion,Reading-Timpani-Musicality & Style,Reading-Timpani,Musicality & Style,0
508852,31301,Percussion,Scales-Chromatic,Scales,Chromatic,9
508853,31301,Percussion,Scales-Note Accuracy,Scales,Note Accuracy,33
508854,31301,Percussion,Scales-Tempo & Consistency,Scales,Tempo & Consistency,31
508855,31301,Percussion,"Scales-Musicality, Phrasing & Style",Scales,"Musicality, Phrasing & Style",9
508856,33052,Alto Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicallity, Tempo & Style",5
508857,33052,Alto Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,8
508858,33052,Alto Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,5
508859,33052,Alto Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,6
508860,33052,Alto Saxophone,Lyrical Etude-Artistry,Lyrical Etude,Artistry,1
508861,33052,Alto Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicallity, Tempo & Style",7
508862,33052,Alto Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,7
508863,33052,Alto Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,8
508864,33052,Alto Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,6
508865,33052,Alto Saxophone,Technical Etude-Articulation,Technical Etude,Articulation,3
508866,33052,Alto Saxophone,Scales-Chromatic,Scales,Chromatic,9
508867,33052,Alto Saxophone,Scales-G,Scales,G,3
508868,33052,Alto Saxophone,Scales-C,Scales,C,0
508869,33052,Alto Saxophone,Scales-F,Scales,F,4
508870,33052,Alto Saxophone,Scales-Bb,Scales,Bb,0
508871,33052,Alto Saxophone,Scales-Eb,Scales,Eb,4
508872,33052,Alto Saxophone,Scales-Ab,Scales,Ab,3
508873,33052,Alto Saxophone,Scales-Db,Scales,Db,3
508874,33052,Alto Saxophone,Scales-Note Accuracy/Consistency,Scales,Note Accuracy/Consistency,24
508875,33052,Alto Saxophone,Scales-Tone Quality,Scales,Tone Quality,7
508876,33052,Alto Saxophone,"Scales-Musicality, Tempo, & Style",Scales,"Musicality, Tempo, & Style",5
508877,33052,Alto Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,6
508878,33052,Alto Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,3
508879,33052,Alto Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicallity, Tempo & Style",3
508880,33052,Alto Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2
508881,33052,Alto Saxophone,Sight-Reading-Artistry,Sight-Reading,Artistry,1
508932,33151,Alto Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicallity, Tempo & Style",3
508933,33151,Alto Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,5
508934,33151,Alto Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,3
508935,33151,Alto Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,6
508936,33151,Alto Saxophone,Lyrical Etude-Artistry,Lyrical Etude,Artistry,1
508937,33151,Alto Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicallity, Tempo & Style",4
508938,33151,Alto Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,6
508939,33151,Alto Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,2
508940,33151,Alto Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,4
508941,33151,Alto Saxophone,Technical Etude-Articulation,Technical Etude,Articulation,1
508942,33151,Alto Saxophone,Scales-Chromatic,Scales,Chromatic,3
508943,33151,Alto Saxophone,Scales-G,Scales,G,0
508944,33151,Alto Saxophone,Scales-C,Scales,C,0
508945,33151,Alto Saxophone,Scales-F,Scales,F,3
508946,33151,Alto Saxophone,Scales-Bb,Scales,Bb,0
508947,33151,Alto Saxophone,Scales-Eb,Scales,Eb,2
508948,33151,Alto Saxophone,Scales-Ab,Scales,Ab,0
508949,33151,Alto Saxophone,Scales-Db,Scales,Db,0
508950,33151,Alto Saxophone,Scales-Note Accuracy/Consistency,Scales,Note Accuracy/Consistency,3
508951,33151,Alto Saxophone,Scales-Tone Quality,Scales,Tone Quality,5
508952,33151,Alto Saxophone,"Scales-Musicality, Tempo, & Style",Scales,"Musicality, Tempo, & Style",1
508953,33151,Alto Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,5
508954,33151,Alto Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,2
508955,33151,Alto Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicallity, Tempo & Style",1
508956,33151,Alto Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1
508957,33151,Alto Saxophone,Sight-Reading-Artistry,Sight-Reading,Artistry,1
508958,31304,Percussion,"Mallet Etude-Musicality, Tempo & Style",Mallet Etude,"Musicality, Tempo & Style",13
508959,31304,Percussion,Mallet Etude-Note Accuracy,Mallet Etude,Note Accuracy,7
508960,31304,Percussion,Mallet Etude-Rhythmic Accuracy,Mallet Etude,Rhythmic Accuracy,7
508961,31304,Percussion,"Snare Etude-Musicallyty, Tempo & Style",Snare Etude,"Musicallyty, Tempo & Style",14
508962,31304,Percussion,Snare Etude-Note Accuracy,Snare Etude,Note Accuracy,4
508963,31304,Percussion,Snare Etude-Rhythmic Accuracy,Snare Etude,Rhythmic Accuracy,7
508964,31304,Percussion,"Timpani Etude-Musicality, Tempo, & Style",Timpani Etude,"Musicality, Tempo, & Style",16
508965,31304,Percussion,Timpani Etude-Note Accuracy,Timpani Etude,Note Accuracy,5
508966,31304,Percussion,Timpani Etude-Rhythmic Accuracy,Timpani Etude,Rhythmic Accuracy,4
508967,31304,Percussion,Scales-Chromatic,Scales,Chromatic,12
508968,31304,Percussion,Scales-Note Accuracy,Scales,Note Accuracy,29
508969,31304,Percussion,Scales-Tempo & Consistency,Scales,Tempo & Consistency,28
508970,31304,Percussion,"Scales-Musicality, Phrasing & Style",Scales,"Musicality, Phrasing & Style",8
508971,31304,Percussion,Reading-Mallet-Note Accuracy & Tone,Reading-Mallet,Note Accuracy & Tone,2
508972,31304,Percussion,Reading-Mallet-Rhythmic Accuracy & Articulation,Reading-Mallet,Rhythmic Accuracy & Articulation,3
508973,31304,Percussion,Reading-Mallet-Musicality & Style,Reading-Mallet,Musicality & Style,2
508974,31304,Percussion,Reading-Snare-Note Accuracy & Tone,Reading-Snare,Note Accuracy & Tone,3
508975,31304,Percussion,Reading-Snare-Rhythmic Accuracy & Articulation,Reading-Snare,Rhythmic Accuracy & Articulation,2
508976,31304,Percussion,Reading-Snare-Musicality & Style,Reading-Snare,Musicality & Style,3
508977,31304,Percussion,Reading-Timpani-Note Accuracy,Reading-Timpani,Note Accuracy,0
508978,31304,Percussion,Reading-Timpani-Rhythmic Accuracy & Articulation,Reading-Timpani,Rhythmic Accuracy & Articulation,0
508979,31304,Percussion,Reading-Timpani-Musicality & Style,Reading-Timpani,Musicality & Style,0
509011,30964,Bb Clarinet,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicallity, Tempo & Style",17
509012,30964,Bb Clarinet,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,11
509013,30964,Bb Clarinet,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,10
509014,30964,Bb Clarinet,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,10
509015,30964,Bb Clarinet,Lyrical Etude-Artistry,Lyrical Etude,Artistry,4
509016,30964,Bb Clarinet,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicallity, Tempo & Style",18
509017,30964,Bb Clarinet,Technical Etude-Tone Quality,Technical Etude,Tone Quality,11
509018,30964,Bb Clarinet,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,10
509019,30964,Bb Clarinet,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,9
509020,30964,Bb Clarinet,Technical Etude-Articulation,Technical Etude,Articulation,4
509021,30964,Bb Clarinet,Scales-Chromatic,Scales,Chromatic,14
509022,30964,Bb Clarinet,Scales-G,Scales,G,5
509023,30964,Bb Clarinet,Scales-C,Scales,C,5
509024,30964,Bb Clarinet,Scales-F,Scales,F,7
509025,30964,Bb Clarinet,Scales-Bb,Scales,Bb,5
509026,30964,Bb Clarinet,Scales-Eb,Scales,Eb,7
509027,30964,Bb Clarinet,Scales-Ab,Scales,Ab,5
509028,30964,Bb Clarinet,Scales-Db,Scales,Db,5
509029,30964,Bb Clarinet,Scales-Note Accuracy/Consistency,Scales,Note Accuracy/Consistency,27
509030,30964,Bb Clarinet,Scales-Tone Quality,Scales,Tone Quality,11
509031,30964,Bb Clarinet,"Scales-Musicality, Tempo, & Style",Scales,"Musicality, Tempo, & Style",9
509032,30964,Bb Clarinet,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,9
509033,30964,Bb Clarinet,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,8
509034,30964,Bb Clarinet,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicallity, Tempo & Style",8
509035,30964,Bb Clarinet,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2
509036,30964,Bb Clarinet,Sight-Reading-Artistry,Sight-Reading,Artistry,3
509037,33155,Alto Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicallity, Tempo & Style",3
509038,33155,Alto Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,6
509039,33155,Alto Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,3
509040,33155,Alto Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,5
509041,33155,Alto Saxophone,Lyrical Etude-Artistry,Lyrical Etude,Artistry,1
509042,33155,Alto Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicallity, Tempo & Style",5
509043,33155,Alto Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,6
509044,33155,Alto Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,3
509045,33155,Alto Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,2
509046,33155,Alto Saxophone,Technical Etude-Articulation,Technical Etude,Articulation,2
509047,33155,Alto Saxophone,Scales-Chromatic,Scales,Chromatic,4
509048,33155,Alto Saxophone,Scales-G,Scales,G,2
509049,33155,Alto Saxophone,Scales-C,Scales,C,0
509050,33155,Alto Saxophone,Scales-F,Scales,F,2
509051,33155,Alto Saxophone,Scales-Bb,Scales,Bb,0
509052,33155,Alto Saxophone,Scales-Eb,Scales,Eb,1
509053,33155,Alto Saxophone,Scales-Ab,Scales,Ab,2
509054,33155,Alto Saxophone,Scales-Db,Scales,Db,1
509055,33155,Alto Saxophone,Scales-Note Accuracy/Consistency,Scales,Note Accuracy/Consistency,14
509056,33155,Alto Saxophone,Scales-Tone Quality,Scales,Tone Quality,5
509057,33155,Alto Saxophone,"Scales-Musicality, Tempo, & Style",Scales,"Musicality, Tempo, & Style",2
509058,33155,Alto Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,5
509059,33155,Alto Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,3
509060,33155,Alto Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicallity, Tempo & Style",2
509061,33155,Alto Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1
509062,33155,Alto Saxophone,Sight-Reading-Artistry,Sight-Reading,Artistry,1
509094,30972,Bb Clarinet,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicallity, Tempo & Style",14
509095,30972,Bb Clarinet,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,10
509096,30972,Bb Clarinet,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,8
509097,30972,Bb Clarinet,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,7
509098,30972,Bb Clarinet,Lyrical Etude-Artistry,Lyrical Etude,Artistry,2
509099,30972,Bb Clarinet,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicallity, Tempo & Style",13
509100,30972,Bb Clarinet,Technical Etude-Tone Quality,Technical Etude,Tone Quality,10
509101,30972,Bb Clarinet,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,9
509102,30972,Bb Clarinet,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,8
509103,30972,Bb Clarinet,Technical Etude-Articulation,Technical Etude,Articulation,2
509104,30972,Bb Clarinet,Scales-Chromatic,Scales,Chromatic,12
509105,30972,Bb Clarinet,Scales-G,Scales,G,4
509106,30972,Bb Clarinet,Scales-C,Scales,C,4
509107,30972,Bb Clarinet,Scales-F,Scales,F,5
509108,30972,Bb Clarinet,Scales-Bb,Scales,Bb,4
509109,30972,Bb Clarinet,Scales-Eb,Scales,Eb,4
509110,30972,Bb Clarinet,Scales-Ab,Scales,Ab,4
509111,30972,Bb Clarinet,Scales-Db,Scales,Db,0
509112,30972,Bb Clarinet,Scales-Note Accuracy/Consistency,Scales,Note Accuracy/Consistency,15
509113,30972,Bb Clarinet,Scales-Tone Quality,Scales,Tone Quality,9
509114,30972,Bb Clarinet,"Scales-Musicality, Tempo, & Style",Scales,"Musicality, Tempo, & Style",8
509115,30972,Bb Clarinet,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,5
509116,30972,Bb Clarinet,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,2
509117,30972,Bb Clarinet,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicallity, Tempo & Style",2
509118,30972,Bb Clarinet,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1
509119,30972,Bb Clarinet,Sight-Reading-Artistry,Sight-Reading,Artistry,0
509120,33163,Alto Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicallity, Tempo & Style",0
509121,33163,Alto Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,3
509122,33163,Alto Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,0
509123,33163,Alto Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,0
509124,33163,Alto Saxophone,Lyrical Etude-Artistry,Lyrical Etude,Artistry,0
509125,33163,Alto Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicallity, Tempo & Style",0
509126,33163,Alto Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,3
509127,33163,Alto Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,0
509128,33163,Alto Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,0
509129,33163,Alto Saxophone,Technical Etude-Articulation,Technical Etude,Articulation,0
509130,33163,Alto Saxophone,Scales-Chromatic,Scales,Chromatic,6
509131,33163,Alto Saxophone,Scales-G,Scales,G,1
509132,33163,Alto Saxophone,Scales-C,Scales,C,0
509133,33163,Alto Saxophone,Scales-F,Scales,F,1
509134,33163,Alto Saxophone,Scales-Bb,Scales,Bb,0
509135,33163,Alto Saxophone,Scales-Eb,Scales,Eb,1
509136,33163,Alto Saxophone,Scales-Ab,Scales,Ab,1
509137,33163,Alto Saxophone,Scales-Db,Scales,Db,1
509138,33163,Alto Saxophone,Scales-Note Accuracy/Consistency,Scales,Note Accuracy/Consistency,10
509139,33163,Alto Saxophone,Scales-Tone Quality,Scales,Tone Quality,3
509140,33163,Alto Saxophone,"Scales-Musicality, Tempo, & Style",Scales,"Musicality, Tempo, & Style",1
509141,33163,Alto Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,2
509142,33163,Alto Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,2
509143,33163,Alto Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicallity, Tempo & Style",1
509144,33163,Alto Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1
509145,33163,Alto Saxophone,Sight-Reading-Artistry,Sight-Reading,Artistry,1
509146,33165,Alto Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicallity, Tempo & Style",7
