ScoreID,Student,Instrument,ScoreGroup,Description,Score
879102,53348,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",12
879103,53348,Bb Clarinet,Chromatic Scale,Chromatic Scale,12
879104,53348,Bb Clarinet,Major Scales,G,10
879105,53348,Bb Clarinet,Major Scales,C,9
879106,53348,Bb Clarinet,Major Scales,F,12
879107,53348,Bb Clarinet,Major Scales,Bb,9
879108,53348,Bb Clarinet,Major Scales,Eb,12
879109,53348,Bb Clarinet,Major Scales,Ab,9
879110,53348,Bb Clarinet,Major Scales,Db,9
879111,53348,Bb Clarinet,Sight-Reading,Tone Quality,8
879112,53348,Bb Clarinet,Sight-Reading,Note Accuracy,9
879113,53348,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,6
879114,53348,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",3
900998,53349,Flute,Lyrical Etude,Tone Quality,9
900999,53349,Flute,Lyrical Etude,Note Accuracy,9
901000,53349,Flute,Lyrical Etude,Rhythmic Accuracy,5
901001,53349,Flute,Lyrical Etude,"Musicallity, Tempo & Style",9
901002,53349,Flute,Technical Etude,Tone Quality,9
901003,53349,Flute,Technical Etude,Note Accuracy,5
901004,53349,Flute,Technical Etude,Rhythmic Accuracy,7
901005,53349,Flute,Technical Etude,"Musicality, Tempo & Style",9
901006,53349,Flute,Chromatic Scale,Chromatic Scale,5
901007,53349,Flute,Major Scales,G,8
901008,53349,Flute,Major Scales,C,9
901009,53349,Flute,Major Scales,F,7
901010,53349,Flute,Major Scales,Bb,4
901011,53349,Flute,Major Scales,Eb,6
901012,53349,Flute,Major Scales,Ab,6
901013,53349,Flute,Major Scales,Db,6
901014,53349,Flute,Sight-Reading,Tone Quality,5
901015,53349,Flute,Sight-Reading,Note Accuracy,3
901016,53349,Flute,Sight-Reading,Rhythmic Accuracy,1
901017,53349,Flute,Sight-Reading,"Musicallity, Tempo & Style",1
901647,53350,Alto Saxophone,Lyrical Etude,Tone Quality,8
901648,53350,Alto Saxophone,Lyrical Etude,Note Accuracy,8
901649,53350,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,7
901650,53350,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",6
901651,53350,Alto Saxophone,Technical Etude,Tone Quality,8
901652,53350,Alto Saxophone,Technical Etude,Note Accuracy,8
901653,53350,Alto Saxophone,Technical Etude,Rhythmic Accuracy,8
901654,53350,Alto Saxophone,Technical Etude,"Musicality, Tempo & Style",6
901655,53350,Alto Saxophone,Chromatic Scale,Chromatic Scale,8
901656,53350,Alto Saxophone,Major Scales,G,4
901657,53350,Alto Saxophone,Major Scales,C,2
901658,53350,Alto Saxophone,Major Scales,F,7
901659,53350,Alto Saxophone,Major Scales,Bb,4
901660,53350,Alto Saxophone,Major Scales,Eb,7
901661,53350,Alto Saxophone,Major Scales,Ab,4
901662,53350,Alto Saxophone,Major Scales,Db,4
901663,53350,Alto Saxophone,Sight-Reading,Tone Quality,5
901664,53350,Alto Saxophone,Sight-Reading,Note Accuracy,5
901665,53350,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,3
901666,53350,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",2
879115,53354,Bb Clarinet,Lyrical Etude,Tone Quality,16
879116,53354,Bb Clarinet,Lyrical Etude,Note Accuracy,8
879117,53354,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,9
879118,53354,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",14
879119,53354,Bb Clarinet,Technical Etude,Tone Quality,15
879120,53354,Bb Clarinet,Technical Etude,Note Accuracy,9
879121,53354,Bb Clarinet,Technical Etude,Rhythmic Accuracy,9
879122,53354,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",7
879123,53354,Bb Clarinet,Chromatic Scale,Chromatic Scale,3
879124,53354,Bb Clarinet,Major Scales,G,1
879125,53354,Bb Clarinet,Major Scales,C,1
879126,53354,Bb Clarinet,Major Scales,F,1
879127,53354,Bb Clarinet,Major Scales,Bb,1
879128,53354,Bb Clarinet,Major Scales,Eb,1
879129,53354,Bb Clarinet,Major Scales,Ab,0
879130,53354,Bb Clarinet,Major Scales,Db,0
879131,53354,Bb Clarinet,Sight-Reading,Tone Quality,1
879132,53354,Bb Clarinet,Sight-Reading,Note Accuracy,1
879133,53354,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,1
879134,53354,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",0
901018,53356,Flute,Lyrical Etude,Tone Quality,5
901019,53356,Flute,Lyrical Etude,Note Accuracy,8
901020,53356,Flute,Lyrical Etude,Rhythmic Accuracy,8
901021,53356,Flute,Lyrical Etude,"Musicallity, Tempo & Style",6
901022,53356,Flute,Technical Etude,Tone Quality,6
901023,53356,Flute,Technical Etude,Note Accuracy,5
901024,53356,Flute,Technical Etude,Rhythmic Accuracy,8
901025,53356,Flute,Technical Etude,"Musicality, Tempo & Style",7
901026,53356,Flute,Chromatic Scale,Chromatic Scale,5
901027,53356,Flute,Major Scales,G,4
901028,53356,Flute,Major Scales,C,6
901029,53356,Flute,Major Scales,F,6
901030,53356,Flute,Major Scales,Bb,3
901031,53356,Flute,Major Scales,Eb,2
901032,53356,Flute,Major Scales,Ab,3
901033,53356,Flute,Major Scales,Db,0
901034,53356,Flute,Sight-Reading,Tone Quality,3
901035,53356,Flute,Sight-Reading,Note Accuracy,3
901036,53356,Flute,Sight-Reading,Rhythmic Accuracy,4
901037,53356,Flute,Sight-Reading,"Musicallity, Tempo & Style",0
874256,53357,Trumpet,Lyrical Etude,Tone Quality,1
874257,53357,Trumpet,Lyrical Etude,Note Accuracy,1
874258,53357,Trumpet,Lyrical Etude,Rhythmic Accuracy,1
874259,53357,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",0
874260,53357,Trumpet,Technical Etude,Tone Quality,1
874261,53357,Trumpet,Technical Etude,Note Accuracy,1
874262,53357,Trumpet,Technical Etude,Rhythmic Accuracy,1
874263,53357,Trumpet,Technical Etude,"Musicality, Tempo & Style",0
874289,53357,Trumpet,Chromatic Scale,Chromatic Scale,0
874290,53357,Trumpet,Major Scales,G,1
874291,53357,Trumpet,Major Scales,C,1
874292,53357,Trumpet,Major Scales,F,1
874293,53357,Trumpet,Major Scales,Bb,0
874294,53357,Trumpet,Major Scales,Eb,1
874295,53357,Trumpet,Major Scales,Ab,1
874296,53357,Trumpet,Major Scales,Db,0
874322,53357,Trumpet,Sight-Reading,Tone Quality,1
874323,53357,Trumpet,Sight-Reading,Note Accuracy,1
874324,53357,Trumpet,Sight-Reading,Rhythmic Accuracy,0
874325,53357,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",0
873591,53358,Trumpet,Lyrical Etude,Tone Quality,0
873592,53358,Trumpet,Lyrical Etude,Note Accuracy,1
873593,53358,Trumpet,Lyrical Etude,Rhythmic Accuracy,1
873594,53358,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",0
873595,53358,Trumpet,Technical Etude,Tone Quality,0
873596,53358,Trumpet,Technical Etude,Note Accuracy,0
873597,53358,Trumpet,Technical Etude,Rhythmic Accuracy,0
873598,53358,Trumpet,Technical Etude,"Musicality, Tempo & Style",0
873599,53358,Trumpet,Chromatic Scale,Chromatic Scale,0
873600,53358,Trumpet,Major Scales,G,0
873601,53358,Trumpet,Major Scales,C,2
873602,53358,Trumpet,Major Scales,F,0
873603,53358,Trumpet,Major Scales,Bb,1
873604,53358,Trumpet,Major Scales,Eb,2
873605,53358,Trumpet,Major Scales,Ab,0
873606,53358,Trumpet,Major Scales,Db,0
873607,53358,Trumpet,Sight-Reading,Tone Quality,0
873608,53358,Trumpet,Sight-Reading,Note Accuracy,0
873609,53358,Trumpet,Sight-Reading,Rhythmic Accuracy,0
873610,53358,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",0
880817,53359,Bb Clarinet,Lyrical Etude,Tone Quality,11
880818,53359,Bb Clarinet,Lyrical Etude,Note Accuracy,10
880819,53359,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,7
880820,53359,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",10
880821,53359,Bb Clarinet,Technical Etude,Tone Quality,10
880822,53359,Bb Clarinet,Technical Etude,Note Accuracy,7
880823,53359,Bb Clarinet,Technical Etude,Rhythmic Accuracy,7
880824,53359,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",10
880825,53359,Bb Clarinet,Chromatic Scale,Chromatic Scale,9
880826,53359,Bb Clarinet,Major Scales,G,8
880827,53359,Bb Clarinet,Major Scales,C,8
880828,53359,Bb Clarinet,Major Scales,F,8
880829,53359,Bb Clarinet,Major Scales,Bb,9
880830,53359,Bb Clarinet,Major Scales,Eb,10
880831,53359,Bb Clarinet,Major Scales,Ab,6
880832,53359,Bb Clarinet,Major Scales,Db,4
880833,53359,Bb Clarinet,Sight-Reading,Tone Quality,4
880834,53359,Bb Clarinet,Sight-Reading,Note Accuracy,3
880835,53359,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,1
880836,53359,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",1
875469,53361,French Horn,Lyrical Etude,Tone Quality,11
875470,53361,French Horn,Lyrical Etude,Note Accuracy,6
875471,53361,French Horn,Lyrical Etude,Rhythmic Accuracy,8
875472,53361,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",9
875473,53361,French Horn,Technical Etude,Tone Quality,10
875474,53361,French Horn,Technical Etude,Note Accuracy,5
875475,53361,French Horn,Technical Etude,Rhythmic Accuracy,8
875476,53361,French Horn,Technical Etude,"Musicality, Tempo & Style",9
875505,53361,French Horn,Chromatic Scale,Chromatic Scale,10
875506,53361,French Horn,Major Scales,G,1
875507,53361,French Horn,Major Scales,C,2
875508,53361,French Horn,Major Scales,F,1
875509,53361,French Horn,Major Scales,Bb,1
875510,53361,French Horn,Major Scales,Eb,0
875511,53361,French Horn,Major Scales,Ab,0
875512,53361,French Horn,Major Scales,Db,0
875513,53361,French Horn,Sight-Reading,Tone Quality,3
875514,53361,French Horn,Sight-Reading,Note Accuracy,2
875515,53361,French Horn,Sight-Reading,Rhythmic Accuracy,2
875516,53361,French Horn,Sight-Reading,"Musicallity, Tempo & Style",3
880837,53363,Bb Clarinet,Lyrical Etude,Tone Quality,19
880838,53363,Bb Clarinet,Lyrical Etude,Note Accuracy,10
880839,53363,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,10
880840,53363,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",19
880841,53363,Bb Clarinet,Technical Etude,Tone Quality,19
880842,53363,Bb Clarinet,Technical Etude,Note Accuracy,10
880843,53363,Bb Clarinet,Technical Etude,Rhythmic Accuracy,10
880844,53363,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",19
880845,53363,Bb Clarinet,Chromatic Scale,Chromatic Scale,15
880846,53363,Bb Clarinet,Major Scales,G,10
880847,53363,Bb Clarinet,Major Scales,C,10
880848,53363,Bb Clarinet,Major Scales,F,10
880849,53363,Bb Clarinet,Major Scales,Bb,10
880850,53363,Bb Clarinet,Major Scales,Eb,15
880851,53363,Bb Clarinet,Major Scales,Ab,10
880852,53363,Bb Clarinet,Major Scales,Db,10
880853,53363,Bb Clarinet,Sight-Reading,Tone Quality,10
880854,53363,Bb Clarinet,Sight-Reading,Note Accuracy,9
880855,53363,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,9
880856,53363,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",10
880857,53364,Bb Clarinet,Lyrical Etude,Tone Quality,20
880858,53364,Bb Clarinet,Lyrical Etude,Note Accuracy,10
880859,53364,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,10
880860,53364,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",19
880861,53364,Bb Clarinet,Technical Etude,Tone Quality,19
880862,53364,Bb Clarinet,Technical Etude,Note Accuracy,10
880863,53364,Bb Clarinet,Technical Etude,Rhythmic Accuracy,10
880864,53364,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",20
880865,53364,Bb Clarinet,Chromatic Scale,Chromatic Scale,15
880866,53364,Bb Clarinet,Major Scales,G,10
880867,53364,Bb Clarinet,Major Scales,C,10
880868,53364,Bb Clarinet,Major Scales,F,15
880869,53364,Bb Clarinet,Major Scales,Bb,10
880870,53364,Bb Clarinet,Major Scales,Eb,15
880871,53364,Bb Clarinet,Major Scales,Ab,10
880872,53364,Bb Clarinet,Major Scales,Db,10
880873,53364,Bb Clarinet,Sight-Reading,Tone Quality,10
880874,53364,Bb Clarinet,Sight-Reading,Note Accuracy,10
880875,53364,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,10
880876,53364,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",9
899245,53366,Alto Saxophone,Lyrical Etude,Tone Quality,7
899246,53366,Alto Saxophone,Lyrical Etude,Note Accuracy,9
899247,53366,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,9
899248,53366,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",6
899249,53366,Alto Saxophone,Technical Etude,Tone Quality,8
899250,53366,Alto Saxophone,Technical Etude,Note Accuracy,7
899251,53366,Alto Saxophone,Technical Etude,Rhythmic Accuracy,7
899252,53366,Alto Saxophone,Technical Etude,"Musicality, Tempo & Style",4
899253,53366,Alto Saxophone,Chromatic Scale,Chromatic Scale,7
899254,53366,Alto Saxophone,Major Scales,G,8
899255,53366,Alto Saxophone,Major Scales,C,4
899256,53366,Alto Saxophone,Major Scales,F,9
899257,53366,Alto Saxophone,Major Scales,Bb,4
899258,53366,Alto Saxophone,Major Scales,Eb,8
899259,53366,Alto Saxophone,Major Scales,Ab,7
899260,53366,Alto Saxophone,Major Scales,Db,4
899261,53366,Alto Saxophone,Sight-Reading,Tone Quality,4
899262,53366,Alto Saxophone,Sight-Reading,Note Accuracy,7
899263,53366,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,6
899264,53366,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",4
859696,53369,Trumpet,Lyrical Etude,Tone Quality,11
859697,53369,Trumpet,Lyrical Etude,Note Accuracy,8
859698,53369,Trumpet,Lyrical Etude,Rhythmic Accuracy,8
859699,53369,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",11
859700,53369,Trumpet,Technical Etude,Tone Quality,8
859701,53369,Trumpet,Technical Etude,Note Accuracy,5
859702,53369,Trumpet,Technical Etude,Rhythmic Accuracy,6
859703,53369,Trumpet,Technical Etude,"Musicality, Tempo & Style",5
859704,53369,Trumpet,Chromatic Scale,Chromatic Scale,2
859705,53369,Trumpet,Major Scales,G,2
859706,53369,Trumpet,Major Scales,C,3
859707,53369,Trumpet,Major Scales,F,2
859708,53369,Trumpet,Major Scales,Bb,2
859709,53369,Trumpet,Major Scales,Eb,2
859710,53369,Trumpet,Major Scales,Ab,2
859711,53369,Trumpet,Major Scales,Db,3
859712,53369,Trumpet,Sight-Reading,Tone Quality,2
859713,53369,Trumpet,Sight-Reading,Note Accuracy,2
859714,53369,Trumpet,Sight-Reading,Rhythmic Accuracy,1
859715,53369,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",0
891313,53371,Percussion,Mallet Etude,Note Accuracy & Tone,3
891314,53371,Percussion,Mallet Etude,Rhythmic Accuracy,3
891315,53371,Percussion,Mallet Etude,"Musicality, Tempo, & Style",7
891316,53371,Percussion,Snare Etude,Rudimental Accuracy,4
891317,53371,Percussion,Snare Etude,Rhythmic Accuracy,5
891318,53371,Percussion,Snare Etude,"Musicality, Tempo, & Style",9
891319,53371,Percussion,Timpani Etude,Tuning Accuracy,4
891320,53371,Percussion,Timpani Etude,Rhythmic Accuracy,4
891321,53371,Percussion,Timpani Etude,"Musicality, Tempo, & Style",9
891322,53371,Percussion,Chromatic Scale,Chromatic Scale,7
891323,53371,Percussion,Major Scales,G,6
891324,53371,Percussion,Major Scales,C,5
891325,53371,Percussion,Major Scales,F,5
891326,53371,Percussion,Major Scales,Bb,4
891327,53371,Percussion,Major Scales,Eb,4
891328,53371,Percussion,Major Scales,Ab,6
891329,53371,Percussion,Major Scales,Db,5
891367,53371,Percussion,Reading-Mallet,Note Accuracy & Tone,3
891368,53371,Percussion,Reading-Mallet,Rhythmic Accuracy,2
891369,53371,Percussion,Reading-Mallet,"Musicality, Tempo & Style",1
891370,53371,Percussion,Reading-Snare,Note Accuracy & Tone,3
891371,53371,Percussion,Reading-Snare,Rhythmic Accuracy,3
891372,53371,Percussion,Reading-Snare,"Musicality, Tempo, & Style",2
901038,53372,Flute,Lyrical Etude,Tone Quality,11
901039,53372,Flute,Lyrical Etude,Note Accuracy,9
901040,53372,Flute,Lyrical Etude,Rhythmic Accuracy,9
901041,53372,Flute,Lyrical Etude,"Musicallity, Tempo & Style",5
901042,53372,Flute,Technical Etude,Tone Quality,10
901043,53372,Flute,Technical Etude,Note Accuracy,9
901044,53372,Flute,Technical Etude,Rhythmic Accuracy,9
901045,53372,Flute,Technical Etude,"Musicality, Tempo & Style",10
901046,53372,Flute,Chromatic Scale,Chromatic Scale,11
901047,53372,Flute,Major Scales,G,8
901048,53372,Flute,Major Scales,C,8
901049,53372,Flute,Major Scales,F,8
901050,53372,Flute,Major Scales,Bb,8
901051,53372,Flute,Major Scales,Eb,8
901052,53372,Flute,Major Scales,Ab,8
901053,53372,Flute,Major Scales,Db,8
901054,53372,Flute,Sight-Reading,Tone Quality,6
901055,53372,Flute,Sight-Reading,Note Accuracy,9
901056,53372,Flute,Sight-Reading,Rhythmic Accuracy,9
901057,53372,Flute,Sight-Reading,"Musicallity, Tempo & Style",5
875542,53373,French Horn,Lyrical Etude,Tone Quality,11
875543,53373,French Horn,Lyrical Etude,Note Accuracy,5
875544,53373,French Horn,Lyrical Etude,Rhythmic Accuracy,6
875545,53373,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",9
875546,53373,French Horn,Technical Etude,Tone Quality,15
875547,53373,French Horn,Technical Etude,Note Accuracy,8
875548,53373,French Horn,Technical Etude,Rhythmic Accuracy,8
875549,53373,French Horn,Technical Etude,"Musicality, Tempo & Style",11
875550,53373,French Horn,Chromatic Scale,Chromatic Scale,9
875585,53373,French Horn,Major Scales,G,5
875586,53373,French Horn,Major Scales,C,3
875587,53373,French Horn,Major Scales,F,4
875588,53373,French Horn,Major Scales,Bb,2
875589,53373,French Horn,Major Scales,Eb,3
875590,53373,French Horn,Major Scales,Ab,2
875591,53373,French Horn,Major Scales,Db,1
875642,53373,French Horn,Sight-Reading,Tone Quality,7
875643,53373,French Horn,Sight-Reading,Note Accuracy,4
875644,53373,French Horn,Sight-Reading,Rhythmic Accuracy,4
875645,53373,French Horn,Sight-Reading,"Musicallity, Tempo & Style",4
901083,53374,Flute,Lyrical Etude,Tone Quality,11
901084,53374,Flute,Lyrical Etude,Note Accuracy,8
901085,53374,Flute,Lyrical Etude,Rhythmic Accuracy,9
901086,53374,Flute,Lyrical Etude,"Musicallity, Tempo & Style",10
901087,53374,Flute,Technical Etude,Tone Quality,13
901088,53374,Flute,Technical Etude,Note Accuracy,9
901089,53374,Flute,Technical Etude,Rhythmic Accuracy,9
901090,53374,Flute,Technical Etude,"Musicality, Tempo & Style",14
901091,53374,Flute,Chromatic Scale,Chromatic Scale,12
901092,53374,Flute,Major Scales,G,7
901093,53374,Flute,Major Scales,C,7
901094,53374,Flute,Major Scales,F,8
901095,53374,Flute,Major Scales,Bb,8
901096,53374,Flute,Major Scales,Eb,7
901097,53374,Flute,Major Scales,Ab,7
901098,53374,Flute,Major Scales,Db,6
901099,53374,Flute,Sight-Reading,Tone Quality,6
901100,53374,Flute,Sight-Reading,Note Accuracy,8
901101,53374,Flute,Sight-Reading,Rhythmic Accuracy,9
901102,53374,Flute,Sight-Reading,"Musicallity, Tempo & Style",6
891389,53375,Percussion,Mallet Etude,Note Accuracy & Tone,4
891390,53375,Percussion,Mallet Etude,Rhythmic Accuracy,5
891391,53375,Percussion,Mallet Etude,"Musicality, Tempo, & Style",9
891392,53375,Percussion,Snare Etude,Rudimental Accuracy,4
891393,53375,Percussion,Snare Etude,Rhythmic Accuracy,3
891394,53375,Percussion,Snare Etude,"Musicality, Tempo, & Style",8
891395,53375,Percussion,Timpani Etude,Tuning Accuracy,2
891396,53375,Percussion,Timpani Etude,Rhythmic Accuracy,4
891397,53375,Percussion,Timpani Etude,"Musicality, Tempo, & Style",10
891398,53375,Percussion,Chromatic Scale,Chromatic Scale,6
891399,53375,Percussion,Major Scales,G,7
891400,53375,Percussion,Major Scales,C,7
891401,53375,Percussion,Major Scales,F,5
891435,53375,Percussion,Major Scales,Bb,6
891436,53375,Percussion,Major Scales,Eb,5
891437,53375,Percussion,Major Scales,Ab,5
891438,53375,Percussion,Major Scales,Db,5
891439,53375,Percussion,Reading-Mallet,Note Accuracy & Tone,1
891440,53375,Percussion,Reading-Mallet,Rhythmic Accuracy,1
891441,53375,Percussion,Reading-Mallet,"Musicality, Tempo & Style",1
891442,53375,Percussion,Reading-Snare,Note Accuracy & Tone,2
891443,53375,Percussion,Reading-Snare,Rhythmic Accuracy,2
891444,53375,Percussion,Reading-Snare,"Musicality, Tempo, & Style",1
907973,53384,Flute,Lyrical Etude,Tone Quality,10
907974,53384,Flute,Lyrical Etude,Note Accuracy,9
907975,53384,Flute,Lyrical Etude,Rhythmic Accuracy,9
907976,53384,Flute,Lyrical Etude,"Musicallity, Tempo & Style",9
907977,53384,Flute,Technical Etude,Tone Quality,12
907978,53384,Flute,Technical Etude,Note Accuracy,9
907979,53384,Flute,Technical Etude,Rhythmic Accuracy,8
907980,53384,Flute,Technical Etude,"Musicality, Tempo & Style",9
907981,53384,Flute,Chromatic Scale,Chromatic Scale,12
907982,53384,Flute,Major Scales,G,8
907983,53384,Flute,Major Scales,C,12
907984,53384,Flute,Major Scales,F,8
907985,53384,Flute,Major Scales,Bb,8
907986,53384,Flute,Major Scales,Eb,8
907987,53384,Flute,Major Scales,Ab,6
907988,53384,Flute,Major Scales,Db,7
907989,53384,Flute,Sight-Reading,Tone Quality,6
907990,53384,Flute,Sight-Reading,Note Accuracy,6
907991,53384,Flute,Sight-Reading,Rhythmic Accuracy,5
907992,53384,Flute,Sight-Reading,"Musicallity, Tempo & Style",1
908013,53405,Flute,Lyrical Etude,Tone Quality,3
908014,53405,Flute,Lyrical Etude,Note Accuracy,8
908015,53405,Flute,Lyrical Etude,Rhythmic Accuracy,5
908016,53405,Flute,Lyrical Etude,"Musicallity, Tempo & Style",2
908017,53405,Flute,Technical Etude,Tone Quality,3
908018,53405,Flute,Technical Etude,Note Accuracy,3
908019,53405,Flute,Technical Etude,Rhythmic Accuracy,5
908020,53405,Flute,Technical Etude,"Musicality, Tempo & Style",2
908021,53405,Flute,Chromatic Scale,Chromatic Scale,6
908022,53405,Flute,Major Scales,G,5
908023,53405,Flute,Major Scales,C,7
908024,53405,Flute,Major Scales,F,3
