ScoreID,Student,Instrument,CategoryNew,ScoreGroup,Description,Score,MaxScore,NormalizedScore
500568,31185,Alto Saxophone,Scales-Ab,Major Scales,Ab,2,8.0,0.25
500569,31185,Alto Saxophone,Scales-Db,Major Scales,Db,2,8.0,0.25
500573,31185,Alto Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,3,10.0,0.3
500574,31185,Alto Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
500575,31185,Alto Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",1,10.0,0.1
500576,31185,Alto Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1,5.0,0.2
500588,30178,Bb Clarinet,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",15,20.0,0.75
500589,30178,Bb Clarinet,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,11,15.0,0.7333333333333333
500590,30178,Bb Clarinet,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,9,10.0,0.9
500591,30178,Bb Clarinet,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
500593,30178,Bb Clarinet,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",8,20.0,0.4
500594,30178,Bb Clarinet,Technical Etude-Tone Quality,Technical Etude,Tone Quality,7,15.0,0.4666666666666667
500595,30178,Bb Clarinet,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,7,10.0,0.7
500596,30178,Bb Clarinet,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,6,10.0,0.6
500598,30178,Bb Clarinet,Scales-Chromatic,Chromatic Scale,Chromatic Scale,8,15.0,0.5333333333333333
500599,30178,Bb Clarinet,Scales-G,Major Scales,G,3,8.0,0.375
500600,30178,Bb Clarinet,Scales-C,Major Scales,C,2,8.0,0.25
500601,30178,Bb Clarinet,Scales-F,Major Scales,F,3,8.0,0.375
500602,30178,Bb Clarinet,Scales-Bb,Major Scales,Bb,5,8.0,0.625
500603,30178,Bb Clarinet,Scales-Eb,Major Scales,Eb,3,8.0,0.375
500604,30178,Bb Clarinet,Scales-Ab,Major Scales,Ab,3,8.0,0.375
500605,30178,Bb Clarinet,Scales-Db,Major Scales,Db,4,8.0,0.5
500609,30178,Bb Clarinet,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,7,10.0,0.7
500610,30178,Bb Clarinet,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,5,10.0,0.5
500611,30178,Bb Clarinet,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",3,10.0,0.3
500612,30178,Bb Clarinet,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1,5.0,0.2
500677,30358,Bb Clarinet,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",9,20.0,0.45
500678,30358,Bb Clarinet,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,5,15.0,0.3333333333333333
500679,30358,Bb Clarinet,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,8,10.0,0.8
500680,30358,Bb Clarinet,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
500682,30358,Bb Clarinet,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",7,20.0,0.35
500683,30358,Bb Clarinet,Technical Etude-Tone Quality,Technical Etude,Tone Quality,6,15.0,0.4
500684,30358,Bb Clarinet,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,7,10.0,0.7
500685,30358,Bb Clarinet,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,5,10.0,0.5
500687,30358,Bb Clarinet,Scales-Chromatic,Chromatic Scale,Chromatic Scale,10,15.0,0.6666666666666666
500688,30358,Bb Clarinet,Scales-G,Major Scales,G,2,8.0,0.25
500689,30358,Bb Clarinet,Scales-C,Major Scales,C,2,8.0,0.25
500690,30358,Bb Clarinet,Scales-F,Major Scales,F,2,8.0,0.25
500691,30358,Bb Clarinet,Scales-Bb,Major Scales,Bb,3,8.0,0.375
500692,30358,Bb Clarinet,Scales-Eb,Major Scales,Eb,2,8.0,0.25
500693,30358,Bb Clarinet,Scales-Ab,Major Scales,Ab,2,8.0,0.25
500694,30358,Bb Clarinet,Scales-Db,Major Scales,Db,2,8.0,0.25
500698,30358,Bb Clarinet,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,2,10.0,0.2
500699,30358,Bb Clarinet,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,2,10.0,0.2
500700,30358,Bb Clarinet,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",1,10.0,0.1
500701,30358,Bb Clarinet,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1,5.0,0.2
500785,30359,Bb Clarinet,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",8,20.0,0.4
500786,30359,Bb Clarinet,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,8,15.0,0.5333333333333333
500787,30359,Bb Clarinet,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,7,10.0,0.7
500788,30359,Bb Clarinet,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
500790,30359,Bb Clarinet,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",7,20.0,0.35
500791,30359,Bb Clarinet,Technical Etude-Tone Quality,Technical Etude,Tone Quality,5,15.0,0.3333333333333333
500792,30359,Bb Clarinet,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,5,10.0,0.5
500793,30359,Bb Clarinet,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,6,10.0,0.6
500795,30359,Bb Clarinet,Scales-Chromatic,Chromatic Scale,Chromatic Scale,2,15.0,0.13333333333333333
500796,30359,Bb Clarinet,Scales-G,Major Scales,G,2,8.0,0.25
500797,30359,Bb Clarinet,Scales-C,Major Scales,C,1,8.0,0.125
500798,30359,Bb Clarinet,Scales-F,Major Scales,F,1,8.0,0.125
500799,30359,Bb Clarinet,Scales-Bb,Major Scales,Bb,2,8.0,0.25
500800,30359,Bb Clarinet,Scales-Eb,Major Scales,Eb,1,8.0,0.125
500801,30359,Bb Clarinet,Scales-Ab,Major Scales,Ab,2,8.0,0.25
500802,30359,Bb Clarinet,Scales-Db,Major Scales,Db,2,8.0,0.25
500806,30359,Bb Clarinet,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,2,10.0,0.2
500807,30359,Bb Clarinet,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,1,10.0,0.1
500808,30359,Bb Clarinet,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",1,10.0,0.1
500809,30359,Bb Clarinet,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1,5.0,0.2
500842,30374,Bb Clarinet,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
500843,30374,Bb Clarinet,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,9,15.0,0.6
500844,30374,Bb Clarinet,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,6,10.0,0.6
500845,30374,Bb Clarinet,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,6,10.0,0.6
500847,30374,Bb Clarinet,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",9,20.0,0.45
500848,30374,Bb Clarinet,Technical Etude-Tone Quality,Technical Etude,Tone Quality,8,15.0,0.5333333333333333
500849,30374,Bb Clarinet,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,7,10.0,0.7
500850,30374,Bb Clarinet,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
500852,30374,Bb Clarinet,Scales-Chromatic,Chromatic Scale,Chromatic Scale,7,15.0,0.4666666666666667
500853,30374,Bb Clarinet,Scales-G,Major Scales,G,4,8.0,0.5
500854,30374,Bb Clarinet,Scales-C,Major Scales,C,0,8.0,0.0
500855,30374,Bb Clarinet,Scales-F,Major Scales,F,3,8.0,0.375
500856,30374,Bb Clarinet,Scales-Bb,Major Scales,Bb,3,8.0,0.375
500857,30374,Bb Clarinet,Scales-Eb,Major Scales,Eb,3,8.0,0.375
500858,30374,Bb Clarinet,Scales-Ab,Major Scales,Ab,2,8.0,0.25
500859,30374,Bb Clarinet,Scales-Db,Major Scales,Db,0,8.0,0.0
500863,30374,Bb Clarinet,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,4,10.0,0.4
500864,30374,Bb Clarinet,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,2,10.0,0.2
500865,30374,Bb Clarinet,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
500866,30374,Bb Clarinet,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
500868,31202,Alto Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",6,20.0,0.3
500869,31202,Alto Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,6,15.0,0.4
500870,31202,Alto Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,10,10.0,1.0
500871,31202,Alto Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
500873,31202,Alto Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",7,20.0,0.35
500874,31202,Alto Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,6,15.0,0.4
500875,31202,Alto Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,7,10.0,0.7
500876,31202,Alto Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
500878,31202,Alto Saxophone,Scales-Chromatic,Chromatic Scale,Chromatic Scale,7,15.0,0.4666666666666667
500879,31202,Alto Saxophone,Scales-G,Major Scales,G,3,8.0,0.375
500880,31202,Alto Saxophone,Scales-C,Major Scales,C,0,8.0,0.0
500881,31202,Alto Saxophone,Scales-F,Major Scales,F,3,8.0,0.375
500882,31202,Alto Saxophone,Scales-Bb,Major Scales,Bb,0,8.0,0.0
500883,31202,Alto Saxophone,Scales-Eb,Major Scales,Eb,3,8.0,0.375
500884,31202,Alto Saxophone,Scales-Ab,Major Scales,Ab,1,8.0,0.125
500885,31202,Alto Saxophone,Scales-Db,Major Scales,Db,2,8.0,0.25
500889,31202,Alto Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,8,10.0,0.8
500890,31202,Alto Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
500891,31202,Alto Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
500892,31202,Alto Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
500894,30409,Bb Clarinet,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",17,20.0,0.85
500895,30409,Bb Clarinet,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,12,15.0,0.8
500896,30409,Bb Clarinet,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,10,10.0,1.0
500897,30409,Bb Clarinet,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
500899,30409,Bb Clarinet,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",16,20.0,0.8
500900,30409,Bb Clarinet,Technical Etude-Tone Quality,Technical Etude,Tone Quality,12,15.0,0.8
500901,30409,Bb Clarinet,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,9,10.0,0.9
500902,30409,Bb Clarinet,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,9,10.0,0.9
500904,30409,Bb Clarinet,Scales-Chromatic,Chromatic Scale,Chromatic Scale,13,15.0,0.8666666666666667
500905,30409,Bb Clarinet,Scales-G,Major Scales,G,4,8.0,0.5
500906,30409,Bb Clarinet,Scales-C,Major Scales,C,3,8.0,0.375
500907,30409,Bb Clarinet,Scales-F,Major Scales,F,3,8.0,0.375
500908,30409,Bb Clarinet,Scales-Bb,Major Scales,Bb,5,8.0,0.625
500909,30409,Bb Clarinet,Scales-Eb,Major Scales,Eb,7,8.0,0.875
500910,30409,Bb Clarinet,Scales-Ab,Major Scales,Ab,4,8.0,0.5
500911,30409,Bb Clarinet,Scales-Db,Major Scales,Db,4,8.0,0.5
500915,30409,Bb Clarinet,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,7,10.0,0.7
500916,30409,Bb Clarinet,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,7,10.0,0.7
500917,30409,Bb Clarinet,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",6,10.0,0.6
500918,30409,Bb Clarinet,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,3,5.0,0.6
500951,31203,Alto Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",8,20.0,0.4
500952,31203,Alto Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,9,15.0,0.6
500953,31203,Alto Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,10,10.0,1.0
500954,31203,Alto Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
500956,31203,Alto Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
500957,31203,Alto Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,10,15.0,0.6666666666666666
500958,31203,Alto Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,9,10.0,0.9
500959,31203,Alto Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,9,10.0,0.9
500961,31203,Alto Saxophone,Scales-Chromatic,Chromatic Scale,Chromatic Scale,9,15.0,0.6
500962,31203,Alto Saxophone,Scales-G,Major Scales,G,1,8.0,0.125
500963,31203,Alto Saxophone,Scales-C,Major Scales,C,0,8.0,0.0
500964,31203,Alto Saxophone,Scales-F,Major Scales,F,4,8.0,0.5
500965,31203,Alto Saxophone,Scales-Bb,Major Scales,Bb,0,8.0,0.0
500966,31203,Alto Saxophone,Scales-Eb,Major Scales,Eb,4,8.0,0.5
500967,31203,Alto Saxophone,Scales-Ab,Major Scales,Ab,4,8.0,0.5
500968,31203,Alto Saxophone,Scales-Db,Major Scales,Db,3,8.0,0.375
500972,31203,Alto Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,9,10.0,0.9
500973,31203,Alto Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,5,10.0,0.5
500974,31203,Alto Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",6,10.0,0.6
500975,31203,Alto Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,4,5.0,0.8
500977,34952,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
500978,34952,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,9,15.0,0.6
500979,34952,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,8,10.0,0.8
500980,34952,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
500982,34952,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",13,20.0,0.65
500983,34952,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,10,15.0,0.6666666666666666
500984,34952,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,8,10.0,0.8
500985,34952,Flute,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,9,10.0,0.9
500987,34952,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,4,15.0,0.26666666666666666
500988,34952,Flute,Scales-G,Major Scales,G,4,8.0,0.5
500989,34952,Flute,Scales-C,Major Scales,C,3,8.0,0.375
500990,34952,Flute,Scales-F,Major Scales,F,0,8.0,0.0
500991,34952,Flute,Scales-Bb,Major Scales,Bb,0,8.0,0.0
500992,34952,Flute,Scales-Eb,Major Scales,Eb,0,8.0,0.0
500993,34952,Flute,Scales-Ab,Major Scales,Ab,0,8.0,0.0
500994,34952,Flute,Scales-Db,Major Scales,Db,0,8.0,0.0
500998,34952,Flute,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,6,10.0,0.6
500999,34952,Flute,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,7,10.0,0.7
501000,34952,Flute,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
501001,34952,Flute,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,3,5.0,0.6
501003,35866,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",7,20.0,0.35
501004,35866,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,4,15.0,0.26666666666666666
501005,35866,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,8,10.0,0.8
501006,35866,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,5,10.0,0.5
501008,35866,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",6,20.0,0.3
501009,35866,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,5,15.0,0.3333333333333333
501010,35866,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,6,10.0,0.6
501011,35866,Flute,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,4,10.0,0.4
501013,35866,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,3,15.0,0.2
501014,35866,Flute,Scales-G,Major Scales,G,5,8.0,0.625
501015,35866,Flute,Scales-C,Major Scales,C,6,8.0,0.75
501016,35866,Flute,Scales-F,Major Scales,F,5,8.0,0.625
501017,35866,Flute,Scales-Bb,Major Scales,Bb,5,8.0,0.625
501018,35866,Flute,Scales-Eb,Major Scales,Eb,5,8.0,0.625
501019,35866,Flute,Scales-Ab,Major Scales,Ab,4,8.0,0.5
501020,35866,Flute,Scales-Db,Major Scales,Db,5,8.0,0.625
501024,35866,Flute,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,6,10.0,0.6
501025,35866,Flute,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,6,10.0,0.6
501026,35866,Flute,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
501027,35866,Flute,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
501029,34960,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",15,20.0,0.75
501030,34960,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,7,15.0,0.4666666666666667
501031,34960,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,9,10.0,0.9
501032,34960,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
501034,34960,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",15,20.0,0.75
501035,34960,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,8,15.0,0.5333333333333333
501036,34960,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,9,10.0,0.9
501037,34960,Flute,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
501039,34960,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,4,15.0,0.26666666666666666
501040,34960,Flute,Scales-G,Major Scales,G,5,8.0,0.625
501041,34960,Flute,Scales-C,Major Scales,C,5,8.0,0.625
501042,34960,Flute,Scales-F,Major Scales,F,3,8.0,0.375
501043,34960,Flute,Scales-Bb,Major Scales,Bb,0,8.0,0.0
501044,34960,Flute,Scales-Eb,Major Scales,Eb,3,8.0,0.375
501045,34960,Flute,Scales-Ab,Major Scales,Ab,0,8.0,0.0
501046,34960,Flute,Scales-Db,Major Scales,Db,0,8.0,0.0
501050,34960,Flute,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,4,10.0,0.4
501051,34960,Flute,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,2,10.0,0.2
501052,34960,Flute,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",0,10.0,0.0
501053,34960,Flute,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1,5.0,0.2
501055,31212,Alto Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",6,20.0,0.3
501056,31212,Alto Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,6,15.0,0.4
501057,31212,Alto Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,8,10.0,0.8
501058,31212,Alto Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
501060,31212,Alto Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",4,20.0,0.2
501061,31212,Alto Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,6,15.0,0.4
501062,31212,Alto Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,6,10.0,0.6
501063,31212,Alto Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,2,10.0,0.2
501065,31212,Alto Saxophone,Scales-Chromatic,Chromatic Scale,Chromatic Scale,3,15.0,0.2
501066,31212,Alto Saxophone,Scales-G,Major Scales,G,0,8.0,0.0
501067,31212,Alto Saxophone,Scales-C,Major Scales,C,0,8.0,0.0
501068,31212,Alto Saxophone,Scales-F,Major Scales,F,3,8.0,0.375
501069,31212,Alto Saxophone,Scales-Bb,Major Scales,Bb,0,8.0,0.0
501070,31212,Alto Saxophone,Scales-Eb,Major Scales,Eb,1,8.0,0.125
501071,31212,Alto Saxophone,Scales-Ab,Major Scales,Ab,0,8.0,0.0
501072,31212,Alto Saxophone,Scales-Db,Major Scales,Db,0,8.0,0.0
501076,31212,Alto Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,3,10.0,0.3
501077,31212,Alto Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,2,10.0,0.2
501078,31212,Alto Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
501079,31212,Alto Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
501081,34961,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",16,20.0,0.8
501082,34961,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,9,15.0,0.6
501083,34961,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,9,10.0,0.9
501084,34961,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
501086,34961,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",15,20.0,0.75
501087,34961,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,9,15.0,0.6
501088,34961,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,7,10.0,0.7
501089,34961,Flute,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
501101,34961,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,12,15.0,0.8
501102,34961,Flute,Scales-G,Major Scales,G,5,8.0,0.625
501103,34961,Flute,Scales-C,Major Scales,C,6,8.0,0.75
501104,34961,Flute,Scales-F,Major Scales,F,5,8.0,0.625
501105,34961,Flute,Scales-Bb,Major Scales,Bb,5,8.0,0.625
501106,34961,Flute,Scales-Eb,Major Scales,Eb,4,8.0,0.5
501107,34961,Flute,Scales-Ab,Major Scales,Ab,5,8.0,0.625
501108,34961,Flute,Scales-Db,Major Scales,Db,5,8.0,0.625
501112,34961,Flute,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,5,10.0,0.5
501113,34961,Flute,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
501114,34961,Flute,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",1,10.0,0.1
501115,34961,Flute,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,3,5.0,0.6
501169,34966,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",10,20.0,0.5
501170,34966,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,5,15.0,0.3333333333333333
501171,34966,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,9,10.0,0.9
501172,34966,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,4,10.0,0.4
501174,34966,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",9,20.0,0.45
501175,34966,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,4,15.0,0.26666666666666666
501176,34966,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,5,10.0,0.5
